battery_id,framework_formula,graph_file,status,num_atoms,num_edges
BAT_01369,Cr3Co3(TeO8)2,BAT_01369.pt,success,24,1146
BAT_01370,Mn3Co3(CuO8)2,BAT_01370.pt,success,24,1300
BAT_01371,Mn3CoCu2(PO4)6,BAT_01371.pt,success,36,1518
BAT_01372,CoCuO4,BAT_01372.pt,success,12,588
BAT_01373,Cr3Co3(SbO8)2,BAT_01373.pt,success,24,1178
BAT_01374,Co2Cu3O10,BAT_01374.pt,success,15,692
BAT_01375,Co3CuO8,BAT_01375.pt,success,12,584
BAT_01376,Co2CuO6,BAT_01376.pt,success,9,442
BAT_01377,CoCu3(PO4)4,BAT_01377.pt,success,24,864
BAT_01378,CoCu(PO4)2,BAT_01378.pt,success,24,960
BAT_01379,CoF3,BAT_01379.pt,success,12,508
BAT_01381,Co3Cu3(TeO8)2,BAT_01381.pt,success,24,1166
BAT_01383,K2CoF6,BAT_01383.pt,success,9,268
BAT_01385,CoPO4F,BAT_01385.pt,success,56,2084
BAT_01386,CoPO4F,BAT_01386.pt,success,56,2036
BAT_01387,Rb2CoF6,BAT_01387.pt,success,9,172
BAT_01388,CoPO4F,BAT_01388.pt,success,14,540
BAT_01389,Mn3Fe3(CoO8)2,BAT_01389.pt,success,24,1124
BAT_01390,Mn3Fe2Co3O16,BAT_01390.pt,success,24,1280
BAT_01391,Mn2Fe3Co3O16,BAT_01391.pt,success,24,1228
BAT_01392,MnFeCo(PO4)3,BAT_01392.pt,success,72,2964
BAT_01393,MnFeCo(PO4)3,BAT_01393.pt,success,72,2946
BAT_01394,MnFeCo(PO4)3,BAT_01394.pt,success,72,2948
BAT_01395,MnFeCo(PO4)3,BAT_01395.pt,success,72,2974
BAT_01397,MnFeCo(PO4)3,BAT_01397.pt,success,72,2952
BAT_01398,MnFeCo(PO4)3,BAT_01398.pt,success,72,2976
BAT_01399,MnFeCo(PO4)3,BAT_01399.pt,success,72,2952
BAT_01400,MnFeCo(PO4)3,BAT_01400.pt,success,72,2946
BAT_01401,MnFeCo(PO4)3,BAT_01401.pt,success,72,2956
BAT_01402,MnFeCo(PO4)3,BAT_01402.pt,success,72,2950
BAT_01404,MnFeCo(PO4)3,BAT_01404.pt,success,72,2950
BAT_01405,MnFeCo(PO4)3,BAT_01405.pt,success,72,2954
BAT_01406,MnFeCo(PO4)3,BAT_01406.pt,success,72,2944
BAT_01408,MnFeCo(PO4)3,BAT_01408.pt,success,72,2942
BAT_01409,Fe2Co3Ni3O16,BAT_01409.pt,success,24,1164
BAT_01410,Fe3Co3(NiO8)2,BAT_01410.pt,success,24,1088
BAT_01411,Fe3Co2Ni3O16,BAT_01411.pt,success,24,1124
BAT_01412,Fe3Co5O16,BAT_01412.pt,success,24,1114
BAT_01413,Fe3CoO8,BAT_01413.pt,success,12,508
BAT_01415,FeCo3O8,BAT_01415.pt,success,12,532
BAT_01416,FeCoO4,BAT_01416.pt,success,6,268
BAT_01417,FeCo3O8,BAT_01417.pt,success,24,1304
BAT_01418,Fe2Co3O10,BAT_01418.pt,success,30,1418
BAT_01419,Fe(CoO3)2,BAT_01419.pt,success,18,816
BAT_01420,Fe3CoO8,BAT_01420.pt,success,12,504
BAT_01421,FeCo9O20,BAT_01421.pt,success,30,1476
BAT_01422,FeCoO4,BAT_01422.pt,success,12,544
BAT_01423,Fe(CoO3)2,BAT_01423.pt,success,9,418
BAT_01424,Fe2CoO6,BAT_01424.pt,success,9,420
BAT_01425,FeCo5O12,BAT_01425.pt,success,18,868
BAT_01426,FeCo3O8,BAT_01426.pt,success,48,2464
BAT_01427,FeCo3O8,BAT_01427.pt,success,12,614
BAT_01428,Fe3Co5O16,BAT_01428.pt,success,24,1304
BAT_01429,Fe5Co3O16,BAT_01429.pt,success,24,1288
BAT_01430,Fe3Co7O20,BAT_01430.pt,success,30,1406
BAT_01431,Fe9CoO20,BAT_01431.pt,success,30,1302
BAT_01432,Fe5(CoO6)2,BAT_01432.pt,success,19,838
BAT_01433,Fe3Co(PO4)4,BAT_01433.pt,success,24,988
BAT_01434,FeCo3(PO4)4,BAT_01434.pt,success,24,1004
BAT_01437,Fe2Co3Sb3O16,BAT_01437.pt,success,24,1084
BAT_01438,Fe3Co3(SbO8)2,BAT_01438.pt,success,24,1100
BAT_01439,Ti2Fe3Co3O16,BAT_01439.pt,success,24,1024
BAT_01440,Fe3Co3(TeO8)2,BAT_01440.pt,success,24,1080
BAT_01441,CoGeO4,BAT_01441.pt,success,12,376
BAT_01442,CoGeO4,BAT_01442.pt,success,12,380
BAT_01443,CoPHO5,BAT_01443.pt,success,32,1524
BAT_01444,CoH8(SO6)2,BAT_01444.pt,success,46,2048
BAT_01447,K2CoO4,BAT_01447.pt,success,28,724
BAT_01449,MgCo3O8,BAT_01449.pt,success,24,1160
BAT_01450,MgCo13O28,BAT_01450.pt,success,42,1992
BAT_01453,Mn3CoO8,BAT_01453.pt,success,24,1038
BAT_01454,Mn3Co2Ni3O16,BAT_01454.pt,success,24,1170
BAT_01455,Mn3Nb2Co3O16,BAT_01455.pt,success,24,1194
BAT_01456,Mn2CoO6,BAT_01456.pt,success,9,408
BAT_01457,MnCoO4,BAT_01457.pt,success,12,616
BAT_01458,MnCo3O8,BAT_01458.pt,success,24,1092
BAT_01459,MnCo3O8,BAT_01459.pt,success,24,1088
BAT_01460,Mn2CoO6,BAT_01460.pt,success,18,804
BAT_01461,MnCo3O8,BAT_01461.pt,success,12,652
BAT_01462,Mn2CoO8,BAT_01462.pt,success,11,472
BAT_01463,MnCoO4,BAT_01463.pt,success,6,288
BAT_01464,Mn2Co5O12,BAT_01464.pt,success,19,1092
BAT_01465,Mn3CoO8,BAT_01465.pt,success,24,1220
BAT_01466,MnCo3O8,BAT_01466.pt,success,12,664
BAT_01467,MnCo5O12,BAT_01467.pt,success,18,912
BAT_01468,Mn3CoO8,BAT_01468.pt,success,12,544
BAT_01469,Mn3Co5O16,BAT_01469.pt,success,24,1332
BAT_01470,Mn3CoO8,BAT_01470.pt,success,48,2080
BAT_01471,Mn(CoO3)2,BAT_01471.pt,success,9,440
BAT_01472,Mn5CoO12,BAT_01472.pt,success,18,780
BAT_01473,Mn4CoO8,BAT_01473.pt,success,13,584
BAT_01474,MnCoO4,BAT_01474.pt,success,12,520
BAT_01475,Mn(CoO3)2,BAT_01475.pt,success,18,888
BAT_01476,Mn(CoO2)4,BAT_01476.pt,success,13,728
BAT_01477,Mn5Co3O16,BAT_01477.pt,success,24,1308
BAT_01478,MnCo3O8,BAT_01478.pt,success,24,1328
BAT_01479,MnCo3O8,BAT_01479.pt,success,48,2656
BAT_01480,Mn3CoO8,BAT_01480.pt,success,12,580
BAT_01481,Mn2Co3O10,BAT_01481.pt,success,30,1440
BAT_01482,MnCo(PO4)2,BAT_01482.pt,success,24,980
BAT_01483,MnCo3(PO4)4,BAT_01483.pt,success,24,1004
BAT_01484,Mn3Co(PO4)6,BAT_01484.pt,success,34,1414
BAT_01486,Mn2Co(PO4)3,BAT_01486.pt,success,36,1488
BAT_01487,Mn7Co(PO4)12,BAT_01487.pt,success,68,2830
BAT_01488,Mn5Co(PO4)6,BAT_01488.pt,success,36,1512
BAT_01489,Mn3Co3(SbO8)2,BAT_01489.pt,success,24,1122
BAT_01490,Mn3Co(PO4)4,BAT_01490.pt,success,24,984
BAT_01491,Mn3Co3(SnO8)2,BAT_01491.pt,success,24,1182
BAT_01492,Mn2Co3Te3O16,BAT_01492.pt,success,24,1030
BAT_01493,Ti3Mn2Co3O16,BAT_01493.pt,success,24,1196
BAT_01494,Mn3Co2Te3O16,BAT_01494.pt,success,24,994
BAT_01495,Mn3Co3(TeO8)2,BAT_01495.pt,success,24,1062
BAT_01497,Mn3V2Co3O16,BAT_01497.pt,success,24,1294
BAT_01498,MnV4CoO12,BAT_01498.pt,success,18,656
BAT_01499,Na2CoO4,BAT_01499.pt,success,28,826
BAT_01500,NbCo3O8,BAT_01500.pt,success,24,1264
BAT_01501,NbCo3(PO4)6,BAT_01501.pt,success,34,1222
BAT_01502,Co3NiO8,BAT_01502.pt,success,24,1328
BAT_01503,Co3NiO8,BAT_01503.pt,success,24,1176
BAT_01504,Co2NiO6,BAT_01504.pt,success,18,888
BAT_01505,CoNiO4,BAT_01505.pt,success,18,852
BAT_01506,CoNiO4,BAT_01506.pt,success,12,664
BAT_01507,Co2Ni3O10,BAT_01507.pt,success,15,760
BAT_01508,Co3NiO8,BAT_01508.pt,success,24,1184
BAT_01509,Co3NiO8,BAT_01509.pt,success,24,1150
BAT_01510,CoNi3O8,BAT_01510.pt,success,12,572
BAT_01511,Co4NiO8,BAT_01511.pt,success,13,712
BAT_01512,Co2Ni3O10,BAT_01512.pt,success,30,1418
BAT_01513,CoNi9O20,BAT_01513.pt,success,60,2826
BAT_01514,Co5NiO12,BAT_01514.pt,success,18,888
BAT_01515,Co3Ni5O16,BAT_01515.pt,success,24,1268
BAT_01516,Co(NiO3)2,BAT_01516.pt,success,18,880
BAT_01517,Co(NiO2)4,BAT_01517.pt,success,13,708
BAT_01518,CoNi9O20,BAT_01518.pt,success,30,1450
BAT_01519,Co5Ni3O16,BAT_01519.pt,success,24,1304
BAT_01520,Co3NiO8,BAT_01520.pt,success,24,1376
BAT_01521,CoNi(PO4)2,BAT_01521.pt,success,24,1064
BAT_01522,Co3Ni(PO4)4,BAT_01522.pt,success,24,1032
BAT_01523,Ti3Co3(NiO8)2,BAT_01523.pt,success,24,1084
BAT_01524,Co3Ni3(TeO8)2,BAT_01524.pt,success,24,1170
BAT_01525,CoO2,BAT_01525.pt,success,6,296
BAT_01526,CoO2,BAT_01526.pt,success,12,536
BAT_01527,CoO3,BAT_01527.pt,success,8,206
BAT_01528,CoO2,BAT_01528.pt,success,15,456
BAT_01529,CoO2,BAT_01529.pt,success,12,520
BAT_01530,CoO3,BAT_01530.pt,success,16,480
BAT_01531,CoO2,BAT_01531.pt,success,6,256
BAT_01532,CoO3,BAT_01532.pt,success,8,186
BAT_01533,CoO2,BAT_01533.pt,success,12,632
BAT_01534,CoO4,BAT_01534.pt,success,10,250
BAT_01535,Co15O28,BAT_01535.pt,success,43,2202
BAT_01536,CoO2,BAT_01536.pt,success,24,1352
BAT_01537,Co7O12,BAT_01537.pt,success,19,1084
BAT_01538,CoO4,BAT_01538.pt,success,40,988
BAT_01540,Co13O28,BAT_01540.pt,success,41,1966
BAT_01541,CoO2,BAT_01541.pt,success,12,664
BAT_01542,Co21O40,BAT_01542.pt,success,61,3392
BAT_01543,CoO4,BAT_01543.pt,success,40,960
BAT_01544,CoO4,BAT_01544.pt,success,20,488
BAT_01546,Co5O12,BAT_01546.pt,success,34,1588
BAT_01548,Co2(PO3)5,BAT_01548.pt,success,44,1792
BAT_01549,Co3(P2O7)2,BAT_01549.pt,success,21,898
BAT_01550,CoP2O7,BAT_01550.pt,success,40,1516
BAT_01551,Co2P5O16,BAT_01551.pt,success,46,1908
BAT_01552,Co(PO3)4,BAT_01552.pt,success,17,624
BAT_01553,Co2(PO4)3,BAT_01553.pt,success,68,2664
BAT_01554,Co3(PO4)4,BAT_01554.pt,success,23,872
BAT_01555,Co(PO3)4,BAT_01555.pt,success,34,1012
BAT_01556,CoP2O7,BAT_01556.pt,success,40,1776
BAT_01557,CoP2O7,BAT_01557.pt,success,40,1752
BAT_01558,CoPO4,BAT_01558.pt,success,24,776
BAT_01559,CoP2O7,BAT_01559.pt,success,40,1328
BAT_01560,CoPO4,BAT_01560.pt,success,24,760
BAT_01561,CoPO4,BAT_01561.pt,success,24,1000
BAT_01563,CoPO4,BAT_01563.pt,success,36,1564
BAT_01564,Co3(PO4)4,BAT_01564.pt,success,46,1992
BAT_01565,CoPO4,BAT_01565.pt,success,72,2000
BAT_01566,Co5(P2O7)4,BAT_01566.pt,success,82,3144
BAT_01567,Co2P3O10,BAT_01567.pt,success,30,976
BAT_01568,Co(PO4)2,BAT_01568.pt,success,44,1268
BAT_01569,CoPO4,BAT_01569.pt,success,24,752
BAT_01571,Co(PO3)3,BAT_01571.pt,success,52,2416
BAT_01572,CoP2O7,BAT_01572.pt,success,20,760
BAT_01573,CoP2O7,BAT_01573.pt,success,40,1352
BAT_01574,Co(PO3)4,BAT_01574.pt,success,34,1172
BAT_01577,CoPO4,BAT_01577.pt,success,36,1212
BAT_01578,Co3(P2O7)2,BAT_01578.pt,success,42,1724
BAT_01579,Co3P8O29,BAT_01579.pt,success,80,2826
BAT_01580,CoPO4,BAT_01580.pt,success,24,824
BAT_01581,CoPO4,BAT_01581.pt,success,24,768
BAT_01582,CoP2O7,BAT_01582.pt,success,20,730
BAT_01583,CoP2O7,BAT_01583.pt,success,10,426
BAT_01585,CoP2O7,BAT_01585.pt,success,20,652
BAT_01586,CoPO4,BAT_01586.pt,success,24,1152
BAT_01587,CoP2O7,BAT_01587.pt,success,20,764
BAT_01588,CoP2O7,BAT_01588.pt,success,40,1500
BAT_01590,Co(PO3)4,BAT_01590.pt,success,68,2824
BAT_01591,Co(PO3)3,BAT_01591.pt,success,26,1074
BAT_01592,CoPO4,BAT_01592.pt,success,24,802
BAT_01593,Co3P3O11,BAT_01593.pt,success,68,2812
BAT_01594,CoP2O7,BAT_01594.pt,success,40,1402
BAT_01595,Co2P3O10,BAT_01595.pt,success,30,1360
BAT_01596,CoP2O7,BAT_01596.pt,success,20,776
BAT_01597,Co9(P2O7)8,BAT_01597.pt,success,81,3090
BAT_01598,CoP2O7,BAT_01598.pt,success,40,1788
BAT_01599,Co3(PO4)4,BAT_01599.pt,success,46,2028
BAT_01600,Co5(P3O11)2,BAT_01600.pt,success,66,2592
BAT_01601,Co(PO3)4,BAT_01601.pt,success,34,1168
BAT_01602,Co3(PO4)4,BAT_01602.pt,success,46,1776
BAT_01605,CoPO4,BAT_01605.pt,success,24,716
BAT_01606,CoPO4,BAT_01606.pt,success,48,1464
BAT_01607,CoP2O7,BAT_01607.pt,success,40,1440
BAT_01608,CoPO4,BAT_01608.pt,success,72,1960
BAT_01609,Co(PO3)3,BAT_01609.pt,success,52,1568
BAT_01610,Co5(P2O7)4,BAT_01610.pt,success,41,1674
BAT_01611,Co2(PO4)3,BAT_01611.pt,success,34,1468
BAT_01612,CoPO4,BAT_01612.pt,success,144,4188
BAT_01613,CoPO4,BAT_01613.pt,success,48,1872
BAT_01614,CoPO4,BAT_01614.pt,success,48,1432
BAT_01615,Co3P4O15,BAT_01615.pt,success,88,3336
BAT_01616,CoPO4,BAT_01616.pt,success,12,320
BAT_01617,CoPO4,BAT_01617.pt,success,24,1080
BAT_01618,Co3Sn(PO4)4,BAT_01618.pt,success,24,984
BAT_01619,Co3Sb(PO4)6,BAT_01619.pt,success,34,1360
BAT_01620,CoSn(PO4)2,BAT_01620.pt,success,48,1882
BAT_01621,VCo3(PO4)4,BAT_01621.pt,success,24,1016
BAT_01622,VCo3(PO4)6,BAT_01622.pt,success,34,1318
BAT_01623,V3Co(PO4)4,BAT_01623.pt,success,24,982
BAT_01625,Co2(SO4)3,BAT_01625.pt,success,68,2888
BAT_01627,Co(SO4)2,BAT_01627.pt,success,33,1244
BAT_01628,Co(SO4)2,BAT_01628.pt,success,33,1292
BAT_01629,Co5SbO12,BAT_01629.pt,success,18,780
BAT_01630,Co3SbO8,BAT_01630.pt,success,12,544
BAT_01632,CoSbO4,BAT_01632.pt,success,12,496
BAT_01633,Co3SbO8,BAT_01633.pt,success,24,1268
BAT_01634,CoSiO4,BAT_01634.pt,success,12,376
BAT_01635,Co(SiO3)2,BAT_01635.pt,success,18,844
BAT_01636,Co(SiO3)2,BAT_01636.pt,success,18,584
BAT_01637,Ti3Co3(SbO8)2,BAT_01637.pt,success,24,1134
BAT_01638,Co3(SeO3)4,BAT_01638.pt,success,38,1420
BAT_01639,CoSiO4,BAT_01639.pt,success,12,392
BAT_01640,CoSiO4,BAT_01640.pt,success,24,760
BAT_01641,CoSiO4,BAT_01641.pt,success,12,388
BAT_01642,CoSiO4,BAT_01642.pt,success,48,1584
BAT_01643,CoSiO4,BAT_01643.pt,success,12,386
BAT_01644,CoSiO4,BAT_01644.pt,success,24,664
BAT_01645,CoSiO5,BAT_01645.pt,success,28,908
BAT_01646,CoSiO4,BAT_01646.pt,success,24,776
BAT_01647,CoSiO4,BAT_01647.pt,success,24,736
BAT_01648,Co2Si3O10,BAT_01648.pt,success,30,1012
BAT_01649,CoSiO4,BAT_01649.pt,success,24,776
BAT_01650,CoSiO4,BAT_01650.pt,success,24,760
BAT_01651,CoSiO4,BAT_01651.pt,success,24,784
BAT_01652,Co3(SiO4)2,BAT_01652.pt,success,39,1330
BAT_01653,Co3SnO8,BAT_01653.pt,success,24,1244
BAT_01654,CoSnO4,BAT_01654.pt,success,12,424
BAT_01655,Co3TeO8,BAT_01655.pt,success,12,604
BAT_01656,Co3TeO8,BAT_01656.pt,success,24,1280
BAT_01657,Co5Te3O16,BAT_01657.pt,success,24,1088
BAT_01658,Co3TeO8,BAT_01658.pt,success,12,508
BAT_01659,Co4TeO8,BAT_01659.pt,success,13,552
BAT_01660,TiCo3O8,BAT_01660.pt,success,24,1108
BAT_01661,Ti2Co3O10,BAT_01661.pt,success,15,714
BAT_01662,Ti3Co3(TeO8)2,BAT_01662.pt,success,24,1046
BAT_01663,V3Co3(TeO8)2,BAT_01663.pt,success,24,974
BAT_01664,Ti(CoO3)2,BAT_01664.pt,success,9,418
BAT_01665,TiCo5O12,BAT_01665.pt,success,36,1768
BAT_01666,TiCoO4,BAT_01666.pt,success,12,496
BAT_01667,Ti6Co3O16,BAT_01667.pt,success,50,2172
BAT_01668,TiCo3O8,BAT_01668.pt,success,24,1304
BAT_01669,V3CoO10,BAT_01669.pt,success,14,464
BAT_01670,VCoO4,BAT_01670.pt,success,24,1088
BAT_01671,V3CoO8,BAT_01671.pt,success,12,534
BAT_01673,VCoO4,BAT_01673.pt,success,12,592
BAT_01674,VCoO4,BAT_01674.pt,success,12,512
BAT_01675,V3CoO8,BAT_01675.pt,success,12,516
BAT_01676,VCo3O8,BAT_01676.pt,success,24,1304
BAT_01677,VCoO4,BAT_01677.pt,success,12,596
BAT_01679,V5CoO12,BAT_01679.pt,success,18,658
BAT_01680,V3(CoO6)2,BAT_01680.pt,success,68,2508
BAT_01681,V3CoO8,BAT_01681.pt,success,48,2084
BAT_01682,V2CoO6,BAT_01682.pt,success,18,776
BAT_01683,Co3WO8,BAT_01683.pt,success,24,1112
BAT_01684,Co(WO4)2,BAT_01684.pt,success,11,438
BAT_01687,CoS2,BAT_01687.pt,success,12,280
BAT_01689,Cr3CuO8,BAT_01689.pt,success,12,520
BAT_01690,Cr3(CuO6)2,BAT_01690.pt,success,68,2484
BAT_01691,CrFe3Cu2(PO4)6,BAT_01691.pt,success,36,1434
BAT_01692,Cr3(CuO6)2,BAT_01692.pt,success,68,2520
BAT_01693,Cr3Cu(PO4)4,BAT_01693.pt,success,24,1052
BAT_01695,V4CrCuO12,BAT_01695.pt,success,18,668
BAT_01697,CrF6,BAT_01697.pt,success,14,480
BAT_01699,CrF4,BAT_01699.pt,success,40,1412
BAT_01703,NaCrF6,BAT_01703.pt,success,8,252
BAT_01704,CrP2(O4F)2,BAT_01704.pt,success,39,1338
BAT_01705,CrPO4F,BAT_01705.pt,success,14,566
BAT_01706,CrPO4F,BAT_01706.pt,success,56,1792
BAT_01707,CrPO4F,BAT_01707.pt,success,56,2092
BAT_01709,VCrP2(O4F)2,BAT_01709.pt,success,28,1088
BAT_01711,Mn3Cr2Fe3O16,BAT_01711.pt,success,24,1036
BAT_01712,Mn3Cr3(FeO8)2,BAT_01712.pt,success,24,1030
BAT_01713,MnCr2Fe3(PO4)6,BAT_01713.pt,success,36,1446
BAT_01714,Cr12Fe7O48,BAT_01714.pt,success,67,2508
BAT_01715,CrFe3O8,BAT_01715.pt,success,12,496
BAT_01716,CrFe3O8,BAT_01716.pt,success,24,1012
BAT_01717,CrFeO4,BAT_01717.pt,success,18,744
BAT_01718,CrFe3O8,BAT_01718.pt,success,24,986
BAT_01719,Cr2FeO6,BAT_01719.pt,success,27,1144
BAT_01720,CrFeO4,BAT_01720.pt,success,12,496
BAT_01721,Cr3FeO8,BAT_01721.pt,success,24,982
BAT_01722,Cr2Fe5O12,BAT_01722.pt,success,19,828
BAT_01723,Cr(FeO3)2,BAT_01723.pt,success,27,1118
BAT_01724,Cr3FeO8,BAT_01724.pt,success,12,504
BAT_01725,Cr3FeO8,BAT_01725.pt,success,12,520
BAT_01726,Cr3(FeO6)2,BAT_01726.pt,success,68,2416
BAT_01727,Cr3FeO8,BAT_01727.pt,success,48,2016
BAT_01728,Cr3(FeO4)2,BAT_01728.pt,success,13,570
BAT_01729,Cr2Fe3O10,BAT_01729.pt,success,15,618
BAT_01730,Cr10Fe5O24,BAT_01730.pt,success,39,1728
BAT_01731,CrFe(PO4)2,BAT_01731.pt,success,24,1000
BAT_01732,Cr3Fe(PO4)6,BAT_01732.pt,success,34,1264
BAT_01734,Cr3GaO8,BAT_01734.pt,success,24,996
BAT_01736,Cr3Fe2Sb3O16,BAT_01736.pt,success,24,1026
BAT_01737,Cr3Fe3(TeO8)2,BAT_01737.pt,success,24,1078
BAT_01738,Cr(GeO3)2,BAT_01738.pt,success,18,716
BAT_01739,Cr2(GeO4)3,BAT_01739.pt,success,68,2400
BAT_01741,VCrP2(HO5)2,BAT_01741.pt,success,32,1420
BAT_01743,CrPHO5,BAT_01743.pt,success,16,740
BAT_01744,Cr2P4H3O16,BAT_01744.pt,success,25,1126
BAT_01751,MgCr3(SO4)6,BAT_01751.pt,success,34,1408
BAT_01754,MgCr3(SO4)6,BAT_01754.pt,success,34,1372
BAT_01756,Mn3Nb2Cr3O16,BAT_01756.pt,success,24,1056
BAT_01757,MgCr3Se3(SO8)3,BAT_01757.pt,success,34,1264
BAT_01758,Mn3CrO8,BAT_01758.pt,success,12,520
BAT_01759,Mn3NbCr2(PO4)6,BAT_01759.pt,success,36,1404
BAT_01760,Mn2CrNi3(PO4)6,BAT_01760.pt,success,36,1464
BAT_01761,Mn3Cr3(NiO8)2,BAT_01761.pt,success,24,1040
BAT_01762,Mn3Cr2O10,BAT_01762.pt,success,15,636
BAT_01763,Mn3CrO8,BAT_01763.pt,success,24,1220
BAT_01765,MnCr3O8,BAT_01765.pt,success,12,520
BAT_01766,Mn2CrO6,BAT_01766.pt,success,18,780
BAT_01767,Mn5Cr3O16,BAT_01767.pt,success,24,1140
BAT_01768,Mn4CrO8,BAT_01768.pt,success,13,532
BAT_01769,MnCr3O8,BAT_01769.pt,success,12,512
BAT_01771,MnCr3O8,BAT_01771.pt,success,48,1984
BAT_01772,Mn2Cr3O12,BAT_01772.pt,success,68,2424
BAT_01774,FePO4F,BAT_01774.pt,success,14,540
BAT_01775,VFeP2(O4F)2,BAT_01775.pt,success,28,1084
BAT_01779,K2MnF6,BAT_01779.pt,success,9,268
BAT_01780,VH2OF5,BAT_01780.pt,success,18,680
BAT_01782,K2NiF6,BAT_01782.pt,success,9,268
BAT_01783,MnF3,BAT_01783.pt,success,24,1098
BAT_01784,MnF6,BAT_01784.pt,success,14,488
BAT_01785,MnF8,BAT_01785.pt,success,9,256
BAT_01786,MnF4,BAT_01786.pt,success,20,672
BAT_01787,MnF3,BAT_01787.pt,success,16,612
BAT_01788,Mn2F7,BAT_01788.pt,success,36,1272
BAT_01790,MnF7,BAT_01790.pt,success,8,224
BAT_01791,MnF5,BAT_01791.pt,success,24,784
BAT_01793,MnF3,BAT_01793.pt,success,8,250
BAT_01794,Mn7F16,BAT_01794.pt,success,23,824
BAT_01795,MnF7,BAT_01795.pt,success,16,458
BAT_01796,MnF5,BAT_01796.pt,success,24,648
BAT_01797,Mn7F18,BAT_01797.pt,success,25,772
BAT_01798,MnF3,BAT_01798.pt,success,8,280
BAT_01799,Mn3F8,BAT_01799.pt,success,22,672
BAT_01800,MnF3,BAT_01800.pt,success,24,1164
BAT_01801,Mn2F7,BAT_01801.pt,success,36,1252
BAT_01802,MnF6,BAT_01802.pt,success,7,228
BAT_01803,Mn2F7,BAT_01803.pt,success,72,2604
BAT_01804,MnF5,BAT_01804.pt,success,12,382
BAT_01805,MnF8,BAT_01805.pt,success,9,300
BAT_01806,MnF4,BAT_01806.pt,success,10,360
BAT_01807,MnF3,BAT_01807.pt,success,16,576
BAT_01809,MnF6,BAT_01809.pt,success,7,308
BAT_01810,Mn2F5,BAT_01810.pt,success,14,448
BAT_01811,MnF6,BAT_01811.pt,success,42,1378
BAT_01812,MnF4,BAT_01812.pt,success,10,308
BAT_01814,Mn2F5,BAT_01814.pt,success,14,620
BAT_01815,MnF6,BAT_01815.pt,success,21,828
BAT_01816,Mn2F9,BAT_01816.pt,success,22,634
BAT_01817,MnF6,BAT_01817.pt,success,14,492
BAT_01818,Mn2F7,BAT_01818.pt,success,18,628
BAT_01819,Mn3F10,BAT_01819.pt,success,26,846
BAT_01820,Mn2F7,BAT_01820.pt,success,18,608
BAT_01821,MnF3,BAT_01821.pt,success,40,1424
BAT_01822,Mn7O7F,BAT_01822.pt,success,15,566
BAT_01823,Mn5OF11,BAT_01823.pt,success,17,570
BAT_01824,Mn5O9F,BAT_01824.pt,success,15,638
BAT_01825,Mn2O3F,BAT_01825.pt,success,24,992
