battery_id,framework_formula,id_charge,id_discharge,charge_file,discharge_file,charge_status,discharge_status
BAT_01654,CoSnO4,mp-753496,mp-768412,BAT_01654_mp-753496.cif,BAT_01654_mp-768412.cif,downloaded,downloaded
BAT_01655,Co3TeO8,mp-761512,mp-755343,BAT_01655_mp-761512.cif,BAT_01655_mp-755343.cif,downloaded,downloaded
BAT_01656,Co3TeO8,mp-867653,mp-1178025,BAT_01656_mp-867653.cif,BAT_01656_mp-1178025.cif,downloaded,downloaded
BAT_01657,Co5Te3O16,mp-771020,mp-781593,BAT_01657_mp-771020.cif,BAT_01657_mp-781593.cif,downloaded,downloaded
BAT_01658,Co3TeO8,mp-753013,mp-772478,BAT_01658_mp-753013.cif,BAT_01658_mp-772478.cif,downloaded,downloaded
BAT_01659,Co4TeO8,mp-1287666,mp-756161,BAT_01659_mp-1287666.cif,BAT_01659_mp-756161.cif,downloaded,downloaded
BAT_01660,TiCo3O8,mp-1290660,mp-1297766,BAT_01660_mp-1290660.cif,BAT_01660_mp-1297766.cif,downloaded,downloaded
BAT_01661,Ti2Co3O10,mp-762834,mp-761142,BAT_01661_mp-762834.cif,BAT_01661_mp-761142.cif,downloaded,downloaded
BAT_01662,Ti3Co3(TeO8)2,mp-752786,mp-753426,BAT_01662_mp-752786.cif,BAT_01662_mp-753426.cif,downloaded,downloaded
BAT_01663,V3Co3(TeO8)2,mp-775162,mp-771757,BAT_01663_mp-775162.cif,BAT_01663_mp-771757.cif,downloaded,downloaded
BAT_01664,Ti(CoO3)2,mp-753158,mp-771220,BAT_01664_mp-753158.cif,BAT_01664_mp-771220.cif,downloaded,downloaded
BAT_01665,TiCo5O12,mp-756754,mp-770955,BAT_01665_mp-756754.cif,BAT_01665_mp-770955.cif,downloaded,downloaded
BAT_01666,TiCoO4,mp-1176576,mp-1177850,BAT_01666_mp-1176576.cif,BAT_01666_mp-1177850.cif,downloaded,downloaded
BAT_01667,Ti6Co3O16,mp-758898,mp-772982,BAT_01667_mp-758898.cif,BAT_01667_mp-772982.cif,downloaded,downloaded
BAT_01668,TiCo3O8,mp-1101280,mp-761172,BAT_01668_mp-1101280.cif,BAT_01668_mp-761172.cif,downloaded,downloaded
BAT_01669,V3CoO10,mp-754313,mp-759134,BAT_01669_mp-754313.cif,BAT_01669_mp-759134.cif,downloaded,downloaded
BAT_01670,VCoO4,mp-771308,mp-754522,BAT_01670_mp-771308.cif,BAT_01670_mp-754522.cif,downloaded,downloaded
BAT_01671,V3CoO8,mp-755017,mp-756121,BAT_01671_mp-755017.cif,BAT_01671_mp-756121.cif,downloaded,downloaded
BAT_01673,VCoO4,mp-771137,mp-753151,BAT_01673_mp-771137.cif,BAT_01673_mp-753151.cif,downloaded,downloaded
BAT_01674,VCoO4,mp-753959,mp-773359,BAT_01674_mp-753959.cif,BAT_01674_mp-773359.cif,downloaded,downloaded
BAT_01675,V3CoO8,mp-1177534,mp-771356,BAT_01675_mp-1177534.cif,BAT_01675_mp-771356.cif,downloaded,downloaded
BAT_01676,VCo3O8,mp-752604,mp-757835,BAT_01676_mp-752604.cif,BAT_01676_mp-757835.cif,downloaded,downloaded
BAT_01677,VCoO4,mp-756413,mp-753926,BAT_01677_mp-756413.cif,BAT_01677_mp-753926.cif,downloaded,downloaded
BAT_01679,V5CoO12,mp-2236422,mp-755221,BAT_01679_mp-2236422.cif,BAT_01679_mp-755221.cif,downloaded,downloaded
BAT_01680,V3(CoO6)2,mp-761188,mp-774919,BAT_01680_mp-761188.cif,BAT_01680_mp-774919.cif,downloaded,downloaded
BAT_01681,V3CoO8,mp-861494,mp-1177869,BAT_01681_mp-861494.cif,BAT_01681_mp-1177869.cif,downloaded,downloaded
BAT_01682,V2CoO6,mp-755979,mp-761801,BAT_01682_mp-755979.cif,BAT_01682_mp-761801.cif,downloaded,downloaded
BAT_01683,Co3WO8,mp-753391,mp-775180,BAT_01683_mp-753391.cif,BAT_01683_mp-775180.cif,downloaded,downloaded
BAT_01684,Co(WO4)2,mp-25290,mp-552307,BAT_01684_mp-25290.cif,BAT_01684_mp-552307.cif,downloaded,downloaded
BAT_01687,CoS2,mp-1390701,mp-1176776,BAT_01687_mp-1390701.cif,BAT_01687_mp-1176776.cif,downloaded,downloaded
BAT_01689,Cr3CuO8,mp-768828,mp-756558,BAT_01689_mp-768828.cif,BAT_01689_mp-756558.cif,downloaded,downloaded
BAT_01690,Cr3(CuO6)2,mp-764630,mp-774351,BAT_01690_mp-764630.cif,BAT_01690_mp-774351.cif,downloaded,downloaded
BAT_01691,CrFe3Cu2(PO4)6,mp-773538,mp-1177494,BAT_01691_mp-773538.cif,BAT_01691_mp-1177494.cif,downloaded,downloaded
BAT_01692,Cr3(CuO6)2,mp-772337,mp-1178040,BAT_01692_mp-772337.cif,BAT_01692_mp-1178040.cif,downloaded,downloaded
BAT_01693,Cr3Cu(PO4)4,mp-756357,mp-1177451,BAT_01693_mp-756357.cif,BAT_01693_mp-1177451.cif,downloaded,downloaded
BAT_01695,V4CrCuO12,mp-756483,mp-755828,BAT_01695_mp-756483.cif,BAT_01695_mp-755828.cif,downloaded,downloaded
BAT_01697,CrF6,mp-555112,mp-753824,BAT_01697_mp-555112.cif,BAT_01697_mp-753824.cif,downloaded,downloaded
BAT_01699,CrF4,mp-554855,mp-759949,BAT_01699_mp-554855.cif,BAT_01699_mp-759949.cif,downloaded,downloaded
BAT_01703,NaCrF6,mp-558418,mp-1111349,BAT_01703_mp-558418.cif,BAT_01703_mp-1111349.cif,downloaded,downloaded
BAT_01704,CrP2(O4F)2,mp-760793,mp-770679,BAT_01704_mp-760793.cif,BAT_01704_mp-770679.cif,downloaded,downloaded
BAT_01705,CrPO4F,mp-755075,mp-25391,BAT_01705_mp-755075.cif,BAT_01705_mp-25391.cif,downloaded,downloaded
BAT_01706,CrPO4F,mp-770697,mp-770575,BAT_01706_mp-770697.cif,BAT_01706_mp-770575.cif,downloaded,downloaded
BAT_01707,CrPO4F,mp-776662,mp-770894,BAT_01707_mp-776662.cif,BAT_01707_mp-770894.cif,downloaded,downloaded
BAT_01709,VCrP2(O4F)2,mp-765139,mp-753680,BAT_01709_mp-765139.cif,BAT_01709_mp-753680.cif,downloaded,downloaded
BAT_01711,Mn3Cr2Fe3O16,mp-849471,mp-861553,BAT_01711_mp-849471.cif,BAT_01711_mp-861553.cif,downloaded,downloaded
BAT_01712,Mn3Cr3(FeO8)2,mp-761449,mp-777063,BAT_01712_mp-761449.cif,BAT_01712_mp-777063.cif,downloaded,downloaded
BAT_01713,MnCr2Fe3(PO4)6,mp-776060,mp-779026,BAT_01713_mp-776060.cif,BAT_01713_mp-779026.cif,downloaded,downloaded
BAT_01714,Cr12Fe7O48,mp-1178459,mp-1176819,BAT_01714_mp-1178459.cif,BAT_01714_mp-1176819.cif,downloaded,downloaded
BAT_01715,CrFe3O8,mp-754773,mp-759919,BAT_01715_mp-754773.cif,BAT_01715_mp-759919.cif,downloaded,downloaded
BAT_01716,CrFe3O8,mp-754888,mp-763933,BAT_01716_mp-754888.cif,BAT_01716_mp-763933.cif,downloaded,downloaded
BAT_01717,CrFeO4,mp-755679,mp-755048,BAT_01717_mp-755679.cif,BAT_01717_mp-755048.cif,downloaded,downloaded
BAT_01718,CrFe3O8,mp-754939,mp-768701,BAT_01718_mp-754939.cif,BAT_01718_mp-768701.cif,downloaded,downloaded
BAT_01719,Cr2FeO6,mp-782636,mp-755051,BAT_01719_mp-782636.cif,BAT_01719_mp-755051.cif,downloaded,downloaded
BAT_01720,CrFeO4,mp-754600,mp-752610,BAT_01720_mp-754600.cif,BAT_01720_mp-752610.cif,downloaded,downloaded
BAT_01721,Cr3FeO8,mp-769975,mp-768704,BAT_01721_mp-769975.cif,BAT_01721_mp-768704.cif,downloaded,downloaded
BAT_01722,Cr2Fe5O12,mp-756384,mp-755090,BAT_01722_mp-756384.cif,BAT_01722_mp-755090.cif,downloaded,downloaded
BAT_01723,Cr(FeO3)2,mp-782631,mp-756692,BAT_01723_mp-782631.cif,BAT_01723_mp-756692.cif,downloaded,downloaded
BAT_01724,Cr3FeO8,mp-756058,mp-759199,BAT_01724_mp-756058.cif,BAT_01724_mp-759199.cif,downloaded,downloaded
BAT_01725,Cr3FeO8,mp-774415,mp-763916,BAT_01725_mp-774415.cif,BAT_01725_mp-763916.cif,downloaded,downloaded
BAT_01726,Cr3(FeO6)2,mp-772616,mp-775129,BAT_01726_mp-772616.cif,BAT_01726_mp-775129.cif,downloaded,downloaded
BAT_01727,Cr3FeO8,mp-777653,mp-759913,BAT_01727_mp-777653.cif,BAT_01727_mp-759913.cif,downloaded,downloaded
BAT_01728,Cr3(FeO4)2,mp-756710,mp-755327,BAT_01728_mp-756710.cif,BAT_01728_mp-755327.cif,downloaded,downloaded
BAT_01729,Cr2Fe3O10,mp-1177772,mp-765750,BAT_01729_mp-1177772.cif,BAT_01729_mp-765750.cif,downloaded,downloaded
BAT_01730,Cr10Fe5O24,mp-771184,mp-771093,BAT_01730_mp-771184.cif,BAT_01730_mp-771093.cif,downloaded,downloaded
BAT_01731,CrFe(PO4)2,mp-861612,mp-861527,BAT_01731_mp-861612.cif,BAT_01731_mp-861527.cif,downloaded,downloaded
BAT_01732,Cr3Fe(PO4)6,mp-775201,mp-780107,BAT_01732_mp-775201.cif,BAT_01732_mp-780107.cif,downloaded,downloaded
BAT_01734,Cr3GaO8,mp-768641,mp-768872,BAT_01734_mp-768641.cif,BAT_01734_mp-768872.cif,downloaded,downloaded
BAT_01736,Cr3Fe2Sb3O16,mp-775288,mp-772506,BAT_01736_mp-775288.cif,BAT_01736_mp-772506.cif,downloaded,downloaded
BAT_01737,Cr3Fe3(TeO8)2,mp-757950,mp-773518,BAT_01737_mp-757950.cif,BAT_01737_mp-773518.cif,downloaded,downloaded
BAT_01738,Cr(GeO3)2,mp-2237154,mp-1105411,BAT_01738_mp-2237154.cif,BAT_01738_mp-1105411.cif,downloaded,downloaded
BAT_01739,Cr2(GeO4)3,mp-1329713,mp-1012879,BAT_01739_mp-1329713.cif,BAT_01739_mp-1012879.cif,downloaded,downloaded
BAT_01741,VCrP2(HO5)2,mp-753596,mp-1293168,BAT_01741_mp-753596.cif,,downloaded,missing
BAT_01743,CrPHO5,mp-754797,mp-753051,BAT_01743_mp-754797.cif,BAT_01743_mp-753051.cif,downloaded,downloaded
BAT_01744,Cr2P4H3O16,mp-763238,mp-756092,BAT_01744_mp-763238.cif,BAT_01744_mp-756092.cif,downloaded,downloaded
BAT_01751,MgCr3(SO4)6,mp-771674,mp-772868,BAT_01751_mp-771674.cif,BAT_01751_mp-772868.cif,downloaded,downloaded
BAT_01754,MgCr3(SO4)6,mp-769559,mp-1177996,BAT_01754_mp-769559.cif,BAT_01754_mp-1177996.cif,downloaded,downloaded
BAT_01756,Mn3Nb2Cr3O16,mp-771853,mp-756399,BAT_01756_mp-771853.cif,BAT_01756_mp-756399.cif,downloaded,downloaded
BAT_01757,MgCr3Se3(SO8)3,mp-773053,mp-773018,BAT_01757_mp-773053.cif,BAT_01757_mp-773018.cif,downloaded,downloaded
BAT_01758,Mn3CrO8,mp-756575,mp-1177394,BAT_01758_mp-756575.cif,BAT_01758_mp-1177394.cif,downloaded,downloaded
BAT_01759,Mn3NbCr2(PO4)6,mp-775967,mp-776566,BAT_01759_mp-775967.cif,BAT_01759_mp-776566.cif,downloaded,downloaded
BAT_01760,Mn2CrNi3(PO4)6,mp-760233,mp-775171,BAT_01760_mp-760233.cif,BAT_01760_mp-775171.cif,downloaded,downloaded
BAT_01761,Mn3Cr3(NiO8)2,mp-757051,mp-774408,BAT_01761_mp-757051.cif,BAT_01761_mp-774408.cif,downloaded,downloaded
BAT_01762,Mn3Cr2O10,mp-754963,mp-752479,BAT_01762_mp-754963.cif,BAT_01762_mp-752479.cif,downloaded,downloaded
BAT_01763,Mn3CrO8,mp-773120,mp-764036,BAT_01763_mp-773120.cif,BAT_01763_mp-764036.cif,downloaded,downloaded
BAT_01765,MnCr3O8,mp-775295,mp-753261,BAT_01765_mp-775295.cif,BAT_01765_mp-753261.cif,downloaded,downloaded
BAT_01766,Mn2CrO6,mp-753734,mp-1568146,BAT_01766_mp-753734.cif,BAT_01766_mp-1568146.cif,downloaded,downloaded
BAT_01767,Mn5Cr3O16,mp-771133,mp-772050,BAT_01767_mp-771133.cif,BAT_01767_mp-772050.cif,downloaded,downloaded
BAT_01768,Mn4CrO8,mp-754200,mp-756602,BAT_01768_mp-754200.cif,BAT_01768_mp-756602.cif,downloaded,downloaded
BAT_01769,MnCr3O8,mp-754425,mp-756944,BAT_01769_mp-754425.cif,BAT_01769_mp-756944.cif,downloaded,downloaded
BAT_01771,MnCr3O8,mp-1177916,mp-761082,BAT_01771_mp-1177916.cif,BAT_01771_mp-761082.cif,downloaded,downloaded
BAT_01772,Mn2Cr3O12,mp-772631,mp-775291,BAT_01772_mp-772631.cif,BAT_01772_mp-775291.cif,downloaded,downloaded
BAT_01774,FePO4F,mp-25382,mp-25393,BAT_01774_mp-25382.cif,BAT_01774_mp-25393.cif,downloaded,downloaded
BAT_01775,VFeP2(O4F)2,mp-777408,mp-1177545,BAT_01775_mp-777408.cif,BAT_01775_mp-1177545.cif,downloaded,downloaded
BAT_01779,K2MnF6,mp-557397,mp-1111670,BAT_01779_mp-557397.cif,BAT_01779_mp-1111670.cif,downloaded,downloaded
BAT_01780,VH2OF5,mp-753201,mp-770536,BAT_01780_mp-753201.cif,BAT_01780_mp-770536.cif,downloaded,downloaded
BAT_01782,K2NiF6,mp-605034,mp-1111147,BAT_01782_mp-605034.cif,BAT_01782_mp-1111147.cif,downloaded,downloaded
BAT_01783,MnF3,mp-766789,mp-757174,BAT_01783_mp-766789.cif,BAT_01783_mp-757174.cif,downloaded,downloaded
BAT_01784,MnF6,mp-753601,mp-753041,BAT_01784_mp-753601.cif,BAT_01784_mp-753041.cif,downloaded,downloaded
BAT_01785,MnF8,mp-756952,mp-1177082,BAT_01785_mp-756952.cif,BAT_01785_mp-1177082.cif,downloaded,downloaded
BAT_01786,MnF4,mp-753485,mp-763349,BAT_01786_mp-753485.cif,BAT_01786_mp-763349.cif,downloaded,downloaded
BAT_01787,MnF3,mp-757186,mp-767304,BAT_01787_mp-757186.cif,BAT_01787_mp-767304.cif,downloaded,downloaded
BAT_01788,Mn2F7,mp-760309,mp-759249,BAT_01788_mp-760309.cif,BAT_01788_mp-759249.cif,downloaded,downloaded
BAT_01790,MnF7,mp-759724,mp-759476,BAT_01790_mp-759724.cif,BAT_01790_mp-759476.cif,downloaded,downloaded
BAT_01791,MnF5,mp-767597,mp-759420,BAT_01791_mp-767597.cif,BAT_01791_mp-759420.cif,downloaded,downloaded
BAT_01793,MnF3,mp-758601,mp-763784,BAT_01793_mp-758601.cif,BAT_01793_mp-763784.cif,downloaded,downloaded
BAT_01794,Mn7F16,mp-867575,mp-753570,BAT_01794_mp-867575.cif,BAT_01794_mp-753570.cif,downloaded,downloaded
BAT_01795,MnF7,mp-764645,mp-753997,BAT_01795_mp-764645.cif,BAT_01795_mp-753997.cif,downloaded,downloaded
BAT_01796,MnF5,mp-767572,mp-759158,BAT_01796_mp-767572.cif,BAT_01796_mp-759158.cif,downloaded,downloaded
BAT_01797,Mn7F18,mp-753607,mp-753981,BAT_01797_mp-753607.cif,BAT_01797_mp-753981.cif,downloaded,downloaded
BAT_01798,MnF3,mp-556560,mp-752938,BAT_01798_mp-556560.cif,BAT_01798_mp-752938.cif,downloaded,downloaded
BAT_01799,Mn3F8,mp-752616,mp-763793,BAT_01799_mp-752616.cif,BAT_01799_mp-763793.cif,downloaded,downloaded
BAT_01800,MnF3,mp-765633,mp-754676,BAT_01800_mp-765633.cif,BAT_01800_mp-754676.cif,downloaded,downloaded
BAT_01801,Mn2F7,mp-759987,mp-759600,BAT_01801_mp-759987.cif,BAT_01801_mp-759600.cif,downloaded,downloaded
BAT_01802,MnF6,mp-752752,mp-1111072,BAT_01802_mp-752752.cif,BAT_01802_mp-1111072.cif,downloaded,downloaded
BAT_01803,Mn2F7,mp-760180,mp-759477,BAT_01803_mp-760180.cif,BAT_01803_mp-759477.cif,downloaded,downloaded
BAT_01804,MnF5,mp-753247,mp-761161,BAT_01804_mp-753247.cif,BAT_01804_mp-761161.cif,downloaded,downloaded
BAT_01805,MnF8,mp-765258,mp-759844,BAT_01805_mp-765258.cif,BAT_01805_mp-759844.cif,downloaded,downloaded
BAT_01806,MnF4,mp-1176622,mp-760139,BAT_01806_mp-1176622.cif,BAT_01806_mp-760139.cif,downloaded,downloaded
BAT_01807,MnF3,mp-1176437,mp-765457,BAT_01807_mp-1176437.cif,BAT_01807_mp-765457.cif,downloaded,downloaded
BAT_01809,MnF6,mp-752557,mp-757600,BAT_01809_mp-752557.cif,BAT_01809_mp-757600.cif,downloaded,downloaded
BAT_01810,Mn2F5,mp-753215,mp-760293,BAT_01810_mp-753215.cif,BAT_01810_mp-760293.cif,downloaded,downloaded
BAT_01811,MnF6,mp-760229,mp-760028,BAT_01811_mp-760229.cif,BAT_01811_mp-760028.cif,downloaded,downloaded
BAT_01812,MnF4,mp-755191,mp-778554,BAT_01812_mp-755191.cif,BAT_01812_mp-778554.cif,downloaded,downloaded
BAT_01814,Mn2F5,mp-753169,mp-753032,BAT_01814_mp-753169.cif,BAT_01814_mp-753032.cif,downloaded,downloaded
BAT_01815,MnF6,mp-752936,mp-831158,,BAT_01815_mp-831158.cif,missing,downloaded
BAT_01816,Mn2F9,mp-753244,mp-754135,BAT_01816_mp-753244.cif,BAT_01816_mp-754135.cif,downloaded,downloaded
BAT_01817,MnF6,mp-756079,mp-777812,BAT_01817_mp-756079.cif,BAT_01817_mp-777812.cif,downloaded,downloaded
BAT_01818,Mn2F7,mp-757058,mp-765055,BAT_01818_mp-757058.cif,BAT_01818_mp-765055.cif,downloaded,downloaded
BAT_01819,Mn3F10,mp-753434,mp-757143,BAT_01819_mp-753434.cif,BAT_01819_mp-757143.cif,downloaded,downloaded
BAT_01820,Mn2F7,mp-753435,mp-753503,BAT_01820_mp-753435.cif,BAT_01820_mp-753503.cif,downloaded,downloaded
BAT_01821,MnF3,mp-759525,mp-759954,BAT_01821_mp-759525.cif,BAT_01821_mp-759954.cif,downloaded,downloaded
BAT_01822,Mn7O7F,mp-753904,mp-764671,BAT_01822_mp-753904.cif,BAT_01822_mp-764671.cif,downloaded,downloaded
BAT_01823,Mn5OF11,mp-1371307,mp-1342258,BAT_01823_mp-1371307.cif,BAT_01823_mp-1342258.cif,downloaded,downloaded
BAT_01824,Mn5O9F,mp-766870,mp-753735,BAT_01824_mp-766870.cif,BAT_01824_mp-753735.cif,downloaded,downloaded
BAT_01825,Mn2O3F,mp-767610,mp-753835,BAT_01825_mp-767610.cif,BAT_01825_mp-753835.cif,downloaded,downloaded
BAT_01827,Mn5O3F5,mp-752519,mp-763431,BAT_01827_mp-752519.cif,BAT_01827_mp-763431.cif,downloaded,downloaded
BAT_01828,Mn4OF8,mp-754014,mp-761138,BAT_01828_mp-754014.cif,BAT_01828_mp-761138.cif,downloaded,downloaded
BAT_01829,Mn5OF11,mp-754178,mp-754023,BAT_01829_mp-754178.cif,BAT_01829_mp-754023.cif,downloaded,downloaded
BAT_01830,Mn2OF3,mp-752737,mp-759613,BAT_01830_mp-752737.cif,BAT_01830_mp-759613.cif,downloaded,downloaded
BAT_01831,Mn5OF11,mp-754167,mp-760153,BAT_01831_mp-754167.cif,BAT_01831_mp-760153.cif,downloaded,downloaded
BAT_01832,Mn2OF3,mp-754070,mp-756757,BAT_01832_mp-754070.cif,BAT_01832_mp-756757.cif,downloaded,downloaded
BAT_01833,Mn5O3F5,mp-1277673,mp-759115,BAT_01833_mp-1277673.cif,BAT_01833_mp-759115.cif,downloaded,downloaded
BAT_01834,Mn3(OF3)2,mp-1639489,mp-753341,BAT_01834_mp-1639489.cif,BAT_01834_mp-753341.cif,downloaded,downloaded
BAT_01836,Mn5O5F,mp-753550,mp-760368,BAT_01836_mp-753550.cif,BAT_01836_mp-760368.cif,downloaded,downloaded
BAT_01837,Mn3(OF3)2,mp-753440,mp-753977,BAT_01837_mp-753440.cif,BAT_01837_mp-753977.cif,downloaded,downloaded
BAT_01839,MnOF4,mp-1276200,mp-760393,BAT_01839_mp-1276200.cif,BAT_01839_mp-760393.cif,downloaded,downloaded
BAT_01840,Mn2O2F3,mp-2223159,mp-1176658,BAT_01840_mp-2223159.cif,BAT_01840_mp-1176658.cif,downloaded,downloaded
BAT_01841,Mn2OF3,mp-752756,mp-753996,BAT_01841_mp-752756.cif,BAT_01841_mp-753996.cif,downloaded,downloaded
BAT_01842,Mn5O7F,mp-753608,mp-753411,BAT_01842_mp-753608.cif,BAT_01842_mp-753411.cif,downloaded,downloaded
BAT_01843,Mn3O5F3,mp-753419,mp-759593,BAT_01843_mp-753419.cif,BAT_01843_mp-759593.cif,downloaded,downloaded
BAT_01844,Mn3OF8,mp-759751,mp-759970,BAT_01844_mp-759751.cif,BAT_01844_mp-759970.cif,downloaded,downloaded
BAT_01846,Mn3OF6,mp-759176,mp-761162,BAT_01846_mp-759176.cif,BAT_01846_mp-761162.cif,downloaded,downloaded
BAT_01847,MnOF3,mp-1275120,mp-755504,BAT_01847_mp-1275120.cif,BAT_01847_mp-755504.cif,downloaded,downloaded
BAT_01848,Mn3OF6,mp-760051,mp-759714,BAT_01848_mp-760051.cif,BAT_01848_mp-759714.cif,downloaded,downloaded
BAT_01850,Mn(O2F)2,mp-766227,mp-763440,BAT_01850_mp-766227.cif,BAT_01850_mp-763440.cif,downloaded,downloaded
BAT_01852,MnPO4F,mp-861278,mp-771918,BAT_01852_mp-861278.cif,BAT_01852_mp-771918.cif,downloaded,downloaded
BAT_01854,MnVP2(O4F)2,mp-777048,mp-752825,BAT_01854_mp-777048.cif,BAT_01854_mp-752825.cif,downloaded,downloaded
BAT_01855,MnPO4F,mp-25426,mp-25395,BAT_01855_mp-25426.cif,BAT_01855_mp-25395.cif,downloaded,downloaded
BAT_01856,Mn2P2O7F2,mp-770557,mp-770546,BAT_01856_mp-770557.cif,BAT_01856_mp-770546.cif,downloaded,downloaded
BAT_01857,MnPO4F,mp-1176649,mp-776063,BAT_01857_mp-1176649.cif,BAT_01857_mp-776063.cif,downloaded,downloaded
BAT_01858,Rb2MnF6,mp-558111,mp-1113711,BAT_01858_mp-558111.cif,BAT_01858_mp-1113711.cif,downloaded,downloaded
BAT_01865,NiPO4F,mp-1176633,mp-554446,BAT_01865_mp-1176633.cif,BAT_01865_mp-554446.cif,downloaded,downloaded
BAT_01866,Ni(O2F)2,mp-761279,mp-753488,BAT_01866_mp-761279.cif,BAT_01866_mp-753488.cif,downloaded,downloaded
BAT_01867,NiPO4F,mp-25468,mp-25397,BAT_01867_mp-25468.cif,BAT_01867_mp-25397.cif,downloaded,downloaded
BAT_01868,Rb2NiF6,mp-556417,mp-1113709,BAT_01868_mp-556417.cif,BAT_01868_mp-1113709.cif,downloaded,downloaded
BAT_01871,VPO4F,mp-25423,mp-776064,BAT_01871_mp-25423.cif,BAT_01871_mp-776064.cif,downloaded,downloaded
BAT_01872,VP2(O4F)2,mp-782668,mp-554656,BAT_01872_mp-782668.cif,BAT_01872_mp-554656.cif,downloaded,downloaded
BAT_01875,VPO4F,mp-1104878,mp-1222675,BAT_01875_mp-1104878.cif,BAT_01875_mp-1222675.cif,downloaded,downloaded
BAT_01876,VSO4F3,mp-768093,mp-769602,BAT_01876_mp-768093.cif,BAT_01876_mp-769602.cif,downloaded,downloaded
BAT_01877,V4OF11,mp-754461,mp-776414,BAT_01877_mp-754461.cif,BAT_01877_mp-776414.cif,downloaded,downloaded
BAT_01879,V2OF5,mp-752923,mp-776440,BAT_01879_mp-752923.cif,BAT_01879_mp-776440.cif,downloaded,downloaded
BAT_01881,V4(OF3)3,mp-755229,mp-765901,BAT_01881_mp-755229.cif,BAT_01881_mp-765901.cif,downloaded,downloaded
BAT_01882,V(OF)2,mp-1539853,mp-752823,BAT_01882_mp-1539853.cif,BAT_01882_mp-752823.cif,downloaded,downloaded
BAT_01883,V2(OF)3,mp-754270,mp-754467,BAT_01883_mp-754270.cif,BAT_01883_mp-754467.cif,downloaded,downloaded
BAT_01884,V3OF11,mp-752857,mp-850394,BAT_01884_mp-752857.cif,BAT_01884_mp-850394.cif,downloaded,downloaded
BAT_01885,V3O5F,mp-753016,mp-752985,BAT_01885_mp-753016.cif,BAT_01885_mp-752985.cif,downloaded,downloaded
BAT_01886,V2O2F3,mp-753052,mp-752937,BAT_01886_mp-753052.cif,BAT_01886_mp-752937.cif,downloaded,downloaded
BAT_01887,V2O2F3,mp-764379,mp-753928,BAT_01887_mp-764379.cif,BAT_01887_mp-753928.cif,downloaded,downloaded
BAT_01889,VOF5,mp-752498,mp-757350,BAT_01889_mp-752498.cif,BAT_01889_mp-757350.cif,downloaded,downloaded
BAT_01890,V2OF6,mp-1101248,mp-753637,BAT_01890_mp-1101248.cif,BAT_01890_mp-753637.cif,downloaded,downloaded
BAT_01892,V2O3F,mp-752997,mp-765841,BAT_01892_mp-752997.cif,BAT_01892_mp-765841.cif,downloaded,downloaded
BAT_01893,V3(O2F)2,mp-765508,mp-753023,BAT_01893_mp-765508.cif,BAT_01893_mp-753023.cif,downloaded,downloaded
BAT_01894,VO3F2,mp-752990,mp-764753,BAT_01894_mp-752990.cif,BAT_01894_mp-764753.cif,downloaded,downloaded
BAT_01895,V2OF7,mp-765500,mp-752612,BAT_01895_mp-765500.cif,BAT_01895_mp-752612.cif,downloaded,downloaded
BAT_01896,V2OF5,mp-764448,mp-765223,BAT_01896_mp-764448.cif,BAT_01896_mp-765223.cif,downloaded,downloaded
BAT_01897,VOF3,mp-752824,mp-765498,BAT_01897_mp-752824.cif,BAT_01897_mp-765498.cif,downloaded,downloaded
BAT_01898,V3(OF3)2,mp-759157,mp-753466,BAT_01898_mp-759157.cif,BAT_01898_mp-753466.cif,downloaded,downloaded
BAT_01899,V(OF)2,mp-765626,mp-776500,BAT_01899_mp-765626.cif,BAT_01899_mp-776500.cif,downloaded,downloaded
BAT_01900,V4O5F7,mp-755181,mp-754849,BAT_01900_mp-755181.cif,BAT_01900_mp-754849.cif,downloaded,downloaded
BAT_01901,V4(OF3)3,mp-1101222,mp-754854,BAT_01901_mp-1101222.cif,BAT_01901_mp-754854.cif,downloaded,downloaded
BAT_01902,VO3F2,mp-761111,mp-753535,BAT_01902_mp-761111.cif,BAT_01902_mp-753535.cif,downloaded,downloaded
BAT_01903,VOF3,mp-753525,mp-755024,BAT_01903_mp-753525.cif,BAT_01903_mp-755024.cif,downloaded,downloaded
BAT_01904,V2OF5,mp-1648259,mp-776389,BAT_01904_mp-1648259.cif,BAT_01904_mp-776389.cif,downloaded,downloaded
BAT_01905,VOF3,mp-753030,mp-756068,BAT_01905_mp-753030.cif,BAT_01905_mp-756068.cif,downloaded,downloaded
BAT_01908,V3O3F5,mp-764201,mp-759089,BAT_01908_mp-764201.cif,BAT_01908_mp-759089.cif,downloaded,downloaded
BAT_01909,V2OF5,mp-752757,mp-753339,BAT_01909_mp-752757.cif,BAT_01909_mp-753339.cif,downloaded,downloaded
BAT_01910,V6O7F5,mp-759522,mp-753549,BAT_01910_mp-759522.cif,BAT_01910_mp-753549.cif,downloaded,downloaded
BAT_01911,V3OF11,mp-752815,mp-765238,BAT_01911_mp-752815.cif,BAT_01911_mp-765238.cif,downloaded,downloaded
BAT_01913,VO2F,mp-759102,mp-753128,BAT_01913_mp-759102.cif,BAT_01913_mp-753128.cif,downloaded,downloaded
BAT_01914,V2OF5,mp-763192,mp-775937,BAT_01914_mp-763192.cif,BAT_01914_mp-775937.cif,downloaded,downloaded
