battery_id,battery_formula,framework_formula,formula_charge,formula_discharge,working_ion,average_voltage,capacity_grav,capacity_vol,energy_grav,energy_vol,max_delta_volume,stability_charge,stability_discharge,num_steps,nelements,chemsys,elements,id_charge,id_discharge,material_ids,warnings,element_list,has_transition_metal,oxide,sulfide,fluoride,phosphate_possible,silicate_possible,has_main_transition_metal,max_stability,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,normalized_delta_li,relative_delta_li,capacity_physics,endpoint_delta_abs,volume_residual,voltage_oof_pred,oof_fold,voltage_oof_error
BAT_00031,Li0-1FeAs2O7,FeAs2O7,FeAs2O7,LiFeAs2O7,Li,5.443386683333334,82.56135893835622,332.5608364689953,449.4134018029518,1810.2572286335237,0.014209346040159,0.088019438541666,0.0,1,3,As-Fe-O,"Fe,As,O",mp-25260,mp-18878,"mp-25260,mp-18878",,"['Fe', 'As', 'O']",True,True,False,False,False,False,True,0.088019438541666,8.0,33.0,25.0,14.8,9.52,8.0,55.0,87.0,32.0,83.2,5.639999999999998,87.0,15.9994,74.9216,58.9222,31.768399999999996,22.076599999999996,15.9994,54.8,1811.0,1756.2,437.46,535.7239999999999,54.8,8.0,16.0,8.0,15.0,1.4,16.0,2.0,4.0,2.0,2.6,0.8400000000000001,2.0,66.0,132.0,66.0,83.2,24.08,66.0,1.83,3.44,1.61,3.027,0.5781999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.4,0.8400000000000001,4.0,0.0,10.0,10.0,2.6,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0,8.0,2.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.4,2.0,0.0,4.0,4.0,0.4,0.7200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.4,0.5599999999999999,2.0,9.105,22.175,13.07,11.8815,4.117399999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.21106628,0.3799193039999999,0.0,12.0,229.0,217.0,64.5,73.5,12.0,3,0.7348469228349533,0.7060696670652126,0.7002746698268968,0.7000156629758094,0.7000002540041405,2.0,3.4,2.6,0.0,1.0,0.1,82.56135893552391,0.0142093466982506,-6.58091697455787e-10,4.675147533416748,1,0.7682391499165862
BAT_00033,Li0-3Fe2(AsO4)3,Fe2(AsO4)3,Fe2(AsO4)3,Li3Fe2(AsO4)3,Li,5.085863810833331,146.38402899425472,538.0026867082696,744.4892355458571,2736.2083944606907,0.028936473617741,0.144516634387249,0.000923193650001,1,3,As-Fe-O,"Fe,As,O",mp-543107,mp-542008,"mp-543107,mp-542008",More than one working ion per transition metal,"['Fe', 'As', 'O']",True,True,False,False,False,False,True,0.144516634387249,8.0,33.0,25.0,14.529411764705882,9.217993079584774,8.0,55.0,87.0,32.0,82.70588235294117,6.519031141868514,87.0,15.9994,74.9216,58.9222,31.085152941176467,21.29753356401384,15.9994,54.8,1811.0,1756.2,444.09411764705885,549.5916955017301,54.8,8.0,16.0,8.0,14.882352941176473,1.6193771626297575,16.0,2.0,4.0,2.0,2.588235294117647,0.8304498269896193,2.0,66.0,132.0,66.0,83.11764705882354,24.166089965397926,66.0,1.83,3.44,1.61,3.028235294117647,0.5813148788927335,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.3529411764705883,0.9134948096885812,4.0,0.0,10.0,10.0,2.4705882352941178,3.4878892733564015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0,7.823529411764706,2.57439446366782,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.9411764705882353,0.4567474048442906,2.0,0.0,4.0,4.0,0.4705882352941176,0.8304498269896193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.411764705882353,0.5813148788927335,2.0,9.105,22.175,13.07,11.60264705882353,3.731418685121108,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.2483132705882353,0.4381998892733564,0.0,12.0,229.0,217.0,64.70588235294117,74.4083044982699,12.0,3,0.73705671094951,0.7106163289264071,0.7060383070718634,0.7058888677928571,0.705882421426734,2.0,3.3529411764705883,2.4705882352941178,0.0,3.0,0.1764705882352941,146.3840289892329,0.0289364737112598,-9.351883850650111e-11,4.347121238708496,4,0.7387425721248349
BAT_00037,Li0-1NiAsO4,NiAsO4,NiAsO4,LiNiAsO4,Li,5.032981518333333,131.0242457007058,577.5807854728228,659.4426070652179,2906.9534186291667,0.049245463950724,0.152693803229162,0.0,1,3,As-Ni-O,"Ni,As,O",mp-510749,mp-22243,"mp-510749,mp-22243",,"['Ni', 'As', 'O']",True,True,False,False,False,False,True,0.152693803229162,8.0,33.0,25.0,15.5,10.0,8.0,61.0,87.0,26.0,82.16666666666667,7.055555555555553,87.0,15.9994,74.9216,58.9222,32.935433333333336,22.581377777777774,15.9994,54.8,1728.0,1673.2,506.2,601.8666666666667,54.8,10.0,16.0,6.0,14.833333333333334,1.6111111111111107,16.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,66.0,124.0,58.0,84.5,24.666666666666668,66.0,1.91,3.44,1.53,2.975,0.62,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.1666666666666665,1.1111111111111112,4.0,0.0,10.0,10.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0,8.166666666666666,2.888888888888889,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8333333333333333,0.6111111111111112,2.0,0.0,2.0,2.0,0.3333333333333333,0.5555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.1666666666666665,0.2777777777777777,2.0,9.105,22.175,13.07,11.485833333333334,3.5630555555555556,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.09923245,0.1653874166666666,0.0,12.0,225.0,213.0,73.16666666666667,81.55555555555556,12.0,3,0.7071067811865476,0.6735400034370317,0.6669268801209055,0.6666782918025496,0.666666793823133,2.0,3.1666666666666665,3.0,0.0,1.0,0.1666666666666666,131.02424569621087,0.049245463950725,-1.033895191682177e-15,4.707717418670654,5,0.3252640996626788
BAT_00038,Li0-1MnAsO4,MnAsO4,MnAsO4,LiMnAsO4,Li,3.76744912833333,133.4746782541047,522.240590807198,502.8590602429984,1967.5148586168616,0.062570318125929,0.031322605,0.0,1,3,As-Mn-O,"Mn,As,O",mp-510755,mp-20052,"mp-510755,mp-20052",,"['Mn', 'As', 'O']",True,True,False,False,False,False,True,0.031322605,8.0,33.0,25.0,15.0,9.333333333333334,8.0,52.0,87.0,35.0,80.66666666666667,9.555555555555552,87.0,15.9994,74.9216,58.9222,32.30954083333334,21.74685444444445,15.9994,54.8,1519.0,1464.2,471.3666666666666,555.4222222222222,54.8,7.0,16.0,9.0,14.333333333333334,2.444444444444444,16.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,66.0,139.0,73.0,87.0,28.0,66.0,1.55,3.44,1.89,2.9150000000000005,0.6999999999999997,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.1666666666666665,1.1111111111111112,4.0,0.0,10.0,10.0,2.5,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0,7.666666666666667,2.4444444444444446,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8333333333333333,0.6111111111111112,2.0,0.0,5.0,5.0,0.8333333333333334,1.388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.6666666666666665,0.8888888888888888,2.0,9.105,22.175,13.07,11.513764367816668,3.553745210727778,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,5.1686781609166664e-05,8.614463601527778e-05,0.0,12.0,217.0,205.0,71.83333333333333,79.77777777777779,12.0,3,0.7071067811865476,0.6735400034370317,0.6669268801209055,0.6666782918025496,0.666666793823133,2.0,3.1666666666666665,2.5,0.0,1.0,0.1666666666666666,133.47467824952577,0.0625703181281533,-2.224345707624309e-12,3.741046905517578,2,0.026402222815751664
BAT_00039,Li3-4VAs2O9,VAs2O9,Li3VAs2O9,Li4VAs2O9,Li,3.726356205833345,71.94192230906822,227.45991271401957,268.0812286559767,847.5966573201978,0.010062164969947,0.052553016166664,0.043911376562499,1,3,As-O-V,"V,As,O",mp-1177474,mp-1177164,"mp-1177474,mp-1177164",More than one working ion per transition metal,"['V', 'As', 'O']",True,True,False,False,False,False,True,0.052553016166664,8.0,33.0,25.0,13.416666666666666,8.125,8.0,46.0,87.0,41.0,83.08333333333333,6.18055555555556,87.0,15.9994,74.9216,58.9222,28.73160833333333,19.0983125,15.9994,54.8,2183.0,2128.2,404.68333333333334,524.8249999999999,54.8,5.0,16.0,11.0,14.916666666666666,1.6527777777777783,16.0,2.0,4.0,2.0,2.5,0.75,2.0,66.0,153.0,87.0,82.08333333333333,24.124999999999996,66.0,1.63,3.44,1.81,3.079166666666667,0.5412499999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.5,0.75,4.0,0.0,10.0,10.0,1.9166666666666667,2.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,10.0,7.416666666666667,2.527777777777778,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.3333333333333333,2.0,0.0,7.0,7.0,0.5833333333333334,1.0694444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,2.5833333333333335,0.875,2.0,9.105,22.175,13.07,11.60875,3.755625,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,55.75,65.625,12.0,3,0.7728015412913086,0.7530738048413159,0.7500838099516038,0.7500028896839629,0.7500000220475318,2.0,3.5,1.9166666666666667,0.0,1.0,0.0833333333333333,71.94192230660019,0.0099619264228622,0.0001002385470847,4.454372882843018,3,-0.7280166770096725
BAT_00040,Li0-1VAsO5,VAsO5,VAsO5,LiVAsO5,Li,3.8472558033333377,125.946158856152,466.6035746693971,484.5470905668732,1795.1433105029182,0.010222359532899,0.0,0.0,1,3,As-O-V,"V,As,O",mp-510763,mp-17387,"mp-510763,mp-17387",,"['V', 'As', 'O']",True,True,False,False,False,False,True,0.0,8.0,33.0,25.0,13.714285714285714,8.16326530612245,8.0,46.0,87.0,41.0,80.71428571428571,9.91836734693878,87.0,15.9994,74.9216,58.9222,29.408585714285714,19.155979591836733,15.9994,54.8,2183.0,2128.2,506.7142857142857,645.5918367346939,54.8,5.0,16.0,11.0,14.285714285714286,2.653061224489796,16.0,2.0,4.0,2.0,2.5714285714285716,0.816326530612245,2.0,66.0,153.0,87.0,86.0,28.571428571428573,66.0,1.63,3.44,1.81,3.0014285714285713,0.626530612244898,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.2857142857142856,1.020408163265306,4.0,0.0,10.0,10.0,1.8571428571428572,2.653061224489796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,10.0,7.142857142857143,2.2448979591836737,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8571428571428572,0.5306122448979591,2.0,0.0,7.0,7.0,1.0,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,2.857142857142857,1.2244897959183674,2.0,9.105,22.175,13.07,11.53,3.4642857142857144,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,65.0,75.71428571428571,12.0,3,0.7423074889580903,0.7180750993304971,0.7143771194604124,0.7142883265019526,0.7142857289142843,2.0,3.2857142857142856,1.8571428571428572,0.0,1.0,0.1428571428571428,125.94615885183136,0.0065652853688946,0.0036570741640043,3.6744637489318848,1,0.17279205440145295
BAT_00048,Li0-1CrB3(HO3)3,CrB3(HO3)3,CrB3(HO3)3,LiCrB3(HO3)3,Li,4.06632266583333,112.42773412647507,234.11360904536053,457.16744354676905,951.9814748411924,0.028362813632403,0.05144050628125,0.06283315588613,1,4,B-Cr-H-O,"Cr,B,H,O",mp-778931,mp-778018,"mp-778931,mp-778018",,"['Cr', 'B', 'H', 'O']",True,True,False,False,False,False,True,0.06283315588613,1.0,24.0,23.0,7.125,3.09375,8.0,49.0,92.0,43.0,82.75,8.25,87.0,1.00794,51.9961,50.98816,14.46547,6.417,15.9994,14.01,2348.0,2333.99,609.9518750000001,848.0240625,54.8,1.0,16.0,15.0,12.0,4.875,16.0,1.0,4.0,3.0,1.9375,0.3515625,2.0,31.0,139.0,108.0,67.375,15.1875,66.0,1.66,3.44,1.78,2.83375,0.6820312499999999,3.44,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.4375,1.7578125,4.0,0.0,5.0,5.0,0.3125,0.5859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.5,1.875,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,5.0,5.0,2.0625,1.1015625,2.0,0.0,5.0,5.0,0.3125,0.5859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.625,1.3125,2.0,6.615,11.19,4.574999999999999,8.40609375,1.1342578125,9.105,0.0,7.853,7.853,1.7581874999999998,2.2855546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,88.5625,86.1328125,12.0,4,0.625,0.5763045365073058,0.5634247853097095,0.5625734741872445,0.5625019051844727,1.75,2.4375,0.3125,0.0,1.0,0.0625,112.42773412261818,0.027580551587839,0.0007822620445639,4.010038375854492,4,0.056284289978838054
BAT_00051,Li0-1.25CoBO3,CoBO3,CoBO3,Li5Co4(BO3)4,Li,3.044208789333332,265.0072023134314,852.0327578767365,806.7372545191845,2593.7656103282807,0.126054098114709,0.199436286222223,0.202603522299996,2,3,B-Co-O,"Co,B,O",mp-765572,mp-1177143,"mp-765572,mp-756081,mp-1177143",More than one working ion per transition metal,"['Co', 'B', 'O']",True,True,False,False,False,False,True,0.202603522299996,5.0,27.0,22.0,11.2,6.319999999999999,8.0,58.0,87.0,29.0,78.2,10.56,87.0,10.811,58.933195,48.122195,23.548478999999997,14.153886399999996,15.9994,54.8,2348.0,2293.2,856.0799999999999,961.536,54.8,9.0,16.0,7.0,14.0,2.4,16.0,2.0,4.0,2.0,2.4,0.6399999999999999,2.0,66.0,126.0,60.0,81.6,18.72,66.0,1.88,3.44,1.56,2.848,0.7104,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.6799999999999995,4.0,0.0,7.0,7.0,1.4,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,6.0,1.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.8,0.96,2.0,7.1725,10.245,3.072499999999999,8.9465,0.7095999999999998,9.105,0.0,1.524,1.524,0.3048,0.48768,0.0,0.0,1.5484712,1.5484712,0.30969424,0.495510784,0.0,12.0,194.0,182.0,79.2,80.64000000000001,12.0,3,0.6633249580710799,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,2.0,2.6,1.4,0.0,1.25,0.25,265.0072023043402,0.1260540972154237,8.99285257371929e-10,3.2334721088409424,1,-0.18926331950761055
BAT_00052,Li3-5Mn2Fe(BO3)4,Mn2Fe(BO3)4,Li3Mn2Fe(BO3)4,Li5Mn2Fe(BO3)4,Li,2.95696950333333,123.03770534765488,375.85591680046775,363.8187424731277,1111.394483626373,0.020469121009584,0.07413573226563,0.049134574427093,1,4,B-Fe-Mn-O,"Mn,Fe,B,O",mp-766489,mp-766508,"mp-766489,mp-766490,mp-766508",More than one working ion per transition metal,"['Mn', 'Fe', 'B', 'O']",True,True,False,False,False,False,True,0.07413573226563,5.0,26.0,21.0,10.105263157894736,4.808864265927977,8.0,52.0,87.0,35.0,78.47368421052632,10.770083102493077,87.0,10.811,55.845,45.034,21.103046842105265,10.780205207756234,15.9994,54.8,2348.0,2293.2,784.1368421052632,921.2675900277007,54.8,7.0,16.0,9.0,14.0,2.526315789473684,16.0,2.0,4.0,2.0,2.3157894736842106,0.5318559556786704,2.0,66.0,139.0,73.0,80.94736842105263,18.880886426592795,66.0,1.55,3.44,1.89,2.861578947368421,0.7306371191135733,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.736842105263158,1.5955678670360112,4.0,0.0,6.0,6.0,0.8421052631578947,1.4182825484764543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,5.578947368421052,1.0858725761772856,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.3157894736842106,1.1301939058171744,2.0,0.0,5.0,5.0,0.7368421052631579,1.2409972299168976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0526315789473686,1.329639889196676,2.0,7.1725,10.73,3.5575,8.929219600726316,0.7396714108321327,9.105,0.0,1.524,1.524,0.3208421052631579,0.5065927977839335,0.0,0.0,2.1106628,2.1106628,0.1111201600725952,0.2104781726239373,0.0,12.0,229.0,217.0,77.42105263157895,82.6371191135734,12.0,4,0.6760648725613225,0.6403503285010865,0.6321146079915033,0.6316205193861515,0.6315800179902834,2.0,2.736842105263158,0.8421052631578947,0.0,2.0,0.1052631578947368,123.03770534343398,0.0204691034273629,1.7582221012446553e-08,3.2646169662475586,2,-0.3076474629142285
BAT_00053,Li2.25-3Cr(BO3)2,Cr(BO3)2,Li9Cr4(BO3)8,Li3Cr(BO3)2,Li,3.916154996666652,105.55227231518435,284.42241909169735,413.3590586366284,1113.8422776899672,0.005392560122567,0.084077477370356,0.03618951020833,1,3,B-Cr-O,"Cr,B,O",mp-759279,mp-760261,"mp-759279,mp-758885,mp-760261",More than one working ion per transition metal,"['Cr', 'B', 'O']",True,True,False,False,False,False,True,0.084077477370356,5.0,24.0,19.0,9.11111111111111,3.3086419753086416,8.0,49.0,87.0,38.0,79.44444444444444,10.074074074074074,87.0,10.811,51.9961,41.1851,18.846055555555555,7.366676543209877,15.9994,54.8,2348.0,2293.2,800.5333333333333,994.311111111111,54.8,6.0,16.0,10.0,14.22222222222222,2.3703703703703707,16.0,2.0,4.0,2.0,2.2222222222222223,0.3950617283950618,2.0,66.0,139.0,73.0,78.11111111111111,16.14814814814815,66.0,1.66,3.44,1.78,2.931111111111111,0.6785185185185184,3.44,1.0,2.0,1.0,1.8888888888888888,0.1975308641975309,2.0,0.0,4.0,4.0,2.888888888888889,1.4814814814814814,4.0,0.0,5.0,5.0,0.5555555555555556,0.9876543209876544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,5.333333333333333,1.0370370370370372,6.0,0.0,1.0,1.0,0.1111111111111111,0.1975308641975308,0.0,0.0,5.0,5.0,2.4444444444444446,1.1358024691358026,2.0,0.0,5.0,5.0,0.5555555555555556,0.9876543209876544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.111111111111111,1.4814814814814814,2.0,7.1725,11.19,4.017499999999999,8.907222222222224,0.770987654320987,9.105,0.0,1.524,1.524,0.3386666666666666,0.5268148148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,70.33333333333333,77.77777777777777,12.0,3,0.7114582486036499,0.6758002217303778,0.6672315521896236,0.6667105455840667,0.6666677967664446,1.8888888888888888,2.888888888888889,0.5555555555555556,0.0,3.0,0.0833333333333333,105.55227231156329,0.005392560419354,-2.9678702637842003e-10,3.519104242324829,4,0.3970507543418229
BAT_00055,Li0.12-0.88FeBO3,FeBO3,LiFe8(BO3)8,Li7Fe8(BO3)8,Li,3.057566636666663,166.4997483716783,547.5063270525367,509.0840756346381,1674.0370789597423,0.002838442240608,0.082910368170722,0.015802682606389,4,3,B-Fe-O,"Fe,B,O",mp-764518,mp-849710,"mp-764518,mp-764885,mp-757684,mp-849952,mp-758274,mp-849704,mp-764723,mp-761265,mp-764620,mp-761215,mp-752868,mp-1177681,mp-759585,mp-761214,mp-764524,mp-760324,mp-764513,mp-764971,mp-764535,mp-764465,mp-759474,mp-764589,mp-849617,mp-764519,mp-760281,mp-764799,mp-761221,mp-761226,mp-758705,mp-764651,mp-760352,mp-760275,mp-764702,mp-758691,mp-764587,mp-761227,mp-764891,mp-777343,mp-764542,mp-775322,mp-760268,mp-761278,mp-759860,mp-758860,mp-764798,mp-761222,mp-758961,mp-761209,mp-759239,mp-764888,mp-849710",,"['Fe', 'B', 'O']",True,True,False,False,False,False,True,0.082910368170722,5.0,26.0,21.0,11.0,6.0,8.0,55.0,87.0,32.0,77.6,11.28,87.0,10.811,55.845,45.034,22.93084,13.165663999999998,15.9994,54.8,2348.0,2293.2,864.68,971.856,54.8,8.0,16.0,8.0,13.8,2.6399999999999997,16.0,2.0,4.0,2.0,2.4,0.6399999999999999,2.0,66.0,132.0,66.0,82.8,20.16,66.0,1.83,3.44,1.61,2.838,0.7223999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.6799999999999995,4.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,5.8,1.12,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0,1.2,2.0,7.1725,10.73,3.5575,9.0435,0.7484000000000004,9.105,0.0,1.524,1.524,0.3048,0.48768,0.0,0.0,2.1106628,2.1106628,0.42213256,0.675412096,0.0,12.0,229.0,217.0,86.2,89.04,12.0,3,0.6633249580710799,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,2.0,2.6,1.2,0.0,6.0,0.15,166.49974836596635,0.0015805996841562,0.0012578425564517,3.1810896396636963,5,-0.12352300299703334
