battery_id,framework_formula,formula_charge,formula_discharge,id_charge,id_discharge,max_delta_volume,num_steps
BAT_02050,V2F7,V2F7,Li2V2F7,mp-759957,mp-753335,0.025581792896494,2
BAT_02051,VF8,Li5VF8,Li6VF8,mp-753236,mp-765804,0.001676418840121,1
BAT_02053,VF8,Li3VF8,Li5VF8,mp-753533,mp-765894,0.100558030552072,2
BAT_02054,VF6,LiVF6,Li3VF6,mp-753604,mp-753390,0.024923386305216,2
BAT_02055,VF6,LiVF6,Li3VF6,mp-2710677,mp-1111067,0.052219369535501,1
BAT_02056,VF4,LiVF4,Li2VF4,mp-753373,mp-760339,0.006091666999104,1
BAT_02057,VF5,VF5,LiVF5,mp-753449,mp-759186,0.071732444883682,1
BAT_02058,VF6,LiVF6,Li2VF6,mp-753573,mp-753861,0.035031469357975,1
BAT_02059,VF6,LiVF6,Li2VF6,mp-753567,mp-767692,0.008863226315826,1
BAT_02060,VF5,VF5,Li2VF5,mp-27309,mp-1177798,0.071769866727539,2
BAT_02061,VF3,VF3,LiVF3,mp-559931,mp-752764,0.055139315568536,1
BAT_02062,VF6,LiVF6,Li3VF6,mp-757163,mp-765499,0.119756872066596,2
BAT_02063,VF6,LiVF6,Li2VF6,mp-753628,mp-859136,0.027484500520721,1
BAT_02064,VF5,VF5,LiVF5,mp-765600,mp-753782,0.018429170381733,1
BAT_02066,VF5,VF5,LiVF5,mp-757854,mp-849361,0.019559488703573,1
BAT_02067,VF5,VF5,LiVF5,mp-757128,mp-761275,0.073079823650144,1
BAT_02068,VF5,VF5,LiVF5,mp-756640,mp-759035,0.048104624699625,1
BAT_02069,VF5,VF5,LiVF5,mp-758214,mp-758646,0.028622866868644,1
BAT_02070,VF4,LiVF4,Li2VF4,mp-767617,mp-758181,0.063589830226341,1
BAT_02072,VF6,LiVF6,Li3VF6,mp-760202,mp-759464,0.019664494746099,2
BAT_02075,V2F7,LiV2F7,Li2V2F7,mp-759851,mp-760262,0.00778573905953,1
BAT_02076,VF6,LiVF6,Li3V2F12,mp-760194,mp-760783,0.018464372933739,1
BAT_02079,VF5,VF5,LiVF5,mp-760320,mp-760031,0.020411286701492,1
BAT_02081,V2F7,LiV2F7,Li2V2F7,mp-759752,mp-849541,0.077095562248635,1
BAT_02082,VF5,VF5,LiVF5,mp-760312,mp-759086,0.016625853147931,1
BAT_02083,V5F11,V5F11,LiV5F11,mp-760030,mp-759570,0.00486915324327,1
BAT_02084,VF4,VF4,LiVF4,mp-759340,mp-760794,0.089132752214706,1
BAT_02085,VF4,VF4,LiVF4,mp-850937,mp-765497,0.018322008725112,1
BAT_02086,VF6,LiVF6,Li3V2F12,mp-761168,mp-765467,0.017717217429986,1
BAT_02087,VF5,VF5,Li2VF5,mp-765646,mp-863384,0.042125422528525,2
BAT_02088,VF5,VF5,LiVF5,mp-760250,mp-760294,0.006561201135808,1
BAT_02089,V3F10,V3F10,LiV3F10,mp-768262,mp-765496,0.036647888225633,1
BAT_02090,VF4,VF4,LiVF4,mp-760249,mp-1176534,0.042179986737719,1
BAT_02091,V2F7,LiV2F7,Li2V2F7,mp-767706,mp-766139,0.004546696183655,1
BAT_02092,VF3,VF3,LiV2F6,mp-765663,mp-559701,0.004544585942742,1
BAT_02095,Fe2P4H3O16,Li2Fe2P4H3O16,Li4Fe2P4H3O16,mp-752522,mp-1177422,0.03655137997279,1
BAT_02096,VFeP2(HO5)2,VFeP2(HO5)2,Li3VFeP2(HO5)2,mp-753646,mp-759083,0.086865723464712,3
BAT_02098,FePHO5,FePHO5,Li2FePHO5,mp-757067,mp-1638898,0.105627997211483,2
BAT_02100,VF6,LiVF6,Li3VF6,mp-1176528,mp-777681,0.005251741075092,1
BAT_02101,FeP2HO8,LiFeP2HO8,Li2FeP2HO8,mp-758760,mp-766101,0.002151764852972,1
BAT_02102,VF4,VF4,LiVF4,mp-554799,mp-754895,0.023531466414419,1
BAT_02103,Fe(GeO3)2,Fe(GeO3)2,LiFe(GeO3)2,mp-1043501,mp-22173,0.063835765542646,1
BAT_02104,K2FeO4,K8Li3(FeO4)4,K8Li13(FeO4)4,mp-758545,mp-759598,0.066523636850572,2
BAT_02105,FeH8(SO6)2,LiFeH8(SO6)2,Li2FeH8(SO6)2,mp-781672,mp-778185,0.047799330663403,1
BAT_02106,FeH12(SO7)2,FeH12(SO7)2,LiFeH12(SO7)2,mp-770576,mp-780157,0.097715500251881,1
BAT_02107,La7(FeO8)2,La7(FeO8)2,Li3La7(FeO8)2,mp-770762,mp-756753,0.00472077241381,1
BAT_02112,Mn3NbFe2(PO4)6,Mn3NbFe2(PO4)6,Li4Mn3NbFe2(PO4)6,mp-776208,mp-1177427,0.055960003415217,1
BAT_02113,Mn3Nb2Fe3O16,Mn3Nb2Fe3O16,Li4Mn3Nb2Fe3O16,mp-755993,mp-770941,0.077988757072783,1
BAT_02114,Mn2FeO6,Mn2FeO6,Li3Mn4(FeO6)2,mp-752751,mp-769530,0.027156953847646,1
BAT_02115,MnFeO4,Li2Mn3(FeO4)3,Li2MnFeO4,mp-753998,mp-754607,0.005327884833781,2
BAT_02116,Mn3(FeO5)2,Li3Mn3(FeO5)2,Li5Mn3(FeO5)2,mp-753542,mp-757564,0.010287474766916,1
BAT_02117,MnFeO4,LiMnFeO4,Li2MnFeO4,mp-753432,mp-1177898,0.025962119028664,1
BAT_02118,Mn2Fe3Ni3O16,Li4Mn2Fe3Ni3O16,Li10Mn2Fe3Ni3O16,mp-765636,mp-764933,0.100551312592028,1
BAT_02119,Mn2FeO6,Mn2FeO6,Li3Mn2FeO6,mp-754962,mp-777446,0.032887772485407,1
BAT_02120,Mn2FeO6,Mn2FeO6,Li2Mn2FeO6,mp-753787,mp-1573004,0.067385247091757,1
BAT_02121,Mn5FeO12,Mn5FeO12,Li6Mn5FeO12,mp-755276,mp-765561,0.10470916006473,2
BAT_02122,MnFe3O8,Li2MnFe3O8,Li4MnFe3O8,mp-768068,mp-763910,0.029006716557111,2
BAT_02123,Mn5FeO12,Mn5FeO12,Li3Mn5FeO12,mp-776272,mp-774685,0.037827105732278,1
BAT_02125,Mn4FeO8,Mn4FeO8,Li3Mn4FeO8,mp-757061,mp-756377,0.053199529281865,1
BAT_02126,Mn3FeO8,Mn3FeO8,Li2Mn3FeO8,mp-756562,mp-756879,0.038971202560785,1
BAT_02127,Mn5Fe3O16,Mn5Fe3O16,Li10Mn5Fe3O16,mp-773198,mp-759959,0.194441846070904,2
BAT_02128,Mn7Fe3O20,Mn7Fe3O20,Li5Mn7Fe3O20,mp-777317,mp-779755,0.037473340861631,1
BAT_02129,Mn3FeO8,Mn3FeO8,Li4Mn3FeO8,mp-1176616,mp-756625,0.057956467710403,2
BAT_02130,Mn13Fe3O32,Mn13Fe3O32,Li8Mn13Fe3O32,mp-771188,mp-771651,0.040724939043461,1
BAT_02131,MnFe(PO4)2,MnFe(PO4)2,Li2MnFe(PO4)2,mp-756899,mp-754635,0.06366548937396,1
BAT_02132,MnFe7(PO4)8,MnFe7(PO4)8,Li8MnFe7(PO4)8,mp-766418,mp-861717,0.046633989854457,1
BAT_02133,MnFe3(PO4)4,MnFe3(PO4)4,Li4MnFe3(PO4)4,mp-766414,mp-766130,0.051629657087328,1
BAT_02134,MnFe(PO4)2,MnFe(PO4)2,Li2MnFe(PO4)2,mp-764402,mp-761246,0.053671033432379,1
BAT_02135,MnFe(PO4)2,MnFe(PO4)2,Li4Mn3Fe3(PO4)6,mp-773672,mp-1177464,0.073430542953921,1
BAT_02136,Mn2Fe(PO4)3,Mn2Fe(PO4)3,Li2Mn2Fe(PO4)3,mp-776759,mp-776051,0.062671950415069,1
BAT_02137,Mn3Fe2Sn(PO4)6,Mn3Fe2Sn(PO4)6,Li4Mn3Fe2Sn(PO4)6,mp-776652,mp-1177412,0.072993697866604,1
BAT_02138,MnFe2(PO4)3,MnFe2(PO4)3,Li2MnFe2(PO4)3,mp-849505,mp-767440,0.044272432756849,1
BAT_02139,Mn3Fe(PO4)4,Mn3Fe(PO4)4,Li4Mn3Fe(PO4)4,mp-766386,mp-766376,0.062901992034718,1
BAT_02140,Mn7Fe(PO4)12,Mn7Fe(PO4)12,Li8Mn7Fe(PO4)12,mp-778021,mp-776668,0.052644822739555,1
BAT_02141,Mn3FeO8,Mn3FeO8,Li2Mn3FeO8,mp-771261,mp-777396,0.035291970590529,1
BAT_02142,MnFe(PO4)2,MnFe(PO4)2,Li2MnFe(PO4)2,mp-764401,mp-759138,0.060991586343797,1
BAT_02143,MnFe3(PO4)4,MnFe3(PO4)4,Li4MnFe3(PO4)4,mp-756609,mp-764613,0.050083784834351,1
BAT_02144,Mn3Fe(PO4)6,Mn3Fe(PO4)6,Li7Mn3Fe(PO4)6,mp-774347,mp-829746,0.071720637144417,2
BAT_02145,MnFe3(PO4)4,MnFe3(PO4)4,Li4MnFe3(PO4)4,mp-766435,mp-766043,0.048616532199917,1
BAT_02146,Mn5(FeO6)2,Li2Mn5(FeO6)2,Li4Mn5(FeO6)2,mp-758305,mp-759127,0.034379397203528,1
BAT_02147,Mn3FeO8,Mn3FeO8,Li3Mn3FeO8,mp-756788,mp-763959,0.085121564342329,2
BAT_02148,Mn11Fe(PO4)12,Mn11Fe(PO4)12,Li12Mn11Fe(PO4)12,mp-849792,mp-775195,0.065784273239294,1
BAT_02149,MnFe(PO4)2,MnFe(PO4)2,Li2MnFe(PO4)2,mp-767833,mp-775189,0.05665489446689,1
BAT_02150,Mn3Fe(PO4)4,Mn3Fe(PO4)4,Li4Mn3Fe(PO4)4,mp-756786,mp-773519,0.061377911755304,1
BAT_02151,Mn5Fe(PO4)6,Mn5Fe(PO4)6,Li4Mn5Fe(PO4)6,mp-771947,mp-776660,0.067239255714904,1
BAT_02152,Fe2(MoO4)3,Fe2(MoO4)3,Li2Fe2(MoO4)3,mp-21925,mp-21778,0.016690475530926,1
BAT_02153,Ti2Mn3Fe3O16,Ti2Mn3Fe3O16,Li4Ti2Mn3Fe3O16,mp-755215,mp-770495,0.06475067481395,1
BAT_02154,Mn3Fe2Sb3O16,Mn3Fe2Sb3O16,Li4Mn3Fe2Sb3O16,mp-756766,mp-774490,0.118969486355608,1
BAT_02155,MnV4FeO12,MnV4FeO12,Li2MnV4FeO12,mp-1176412,mp-755976,0.001226117591583,1
BAT_02156,Mn2Fe3Sn(PO4)6,Mn2Fe3Sn(PO4)6,Li4Mn2Fe3Sn(PO4)6,mp-850538,mp-1177457,0.058139060556091,1
BAT_02157,Mn3Fe3(TeO8)2,Mn3Fe3(TeO8)2,Li4Mn3Fe3(TeO8)2,mp-775968,mp-757691,0.0858994305529999,1
BAT_02158,Mn2Fe3P6WO24,Mn2Fe3P6WO24,Li4Mn2Fe3P6WO24,mp-757052,mp-770860,0.058775620747429,1
BAT_02159,Mn3Fe3(SbO8)2,Mn3Fe3(SbO8)2,Li4Mn3Fe3(SbO8)2,mp-775891,mp-775013,0.08030277861279,1
BAT_02161,Na2Ti3Fe(PO4)6,Na2Ti3Fe(PO4)6,Na2Li5Ti3Fe(PO4)6,mp-772859,mp-773757,0.030316304874489,1
BAT_02162,Na3Fe3(PO4)4,Na3Fe3(PO4)4,Na6Li3Fe6(PO4)8,mp-556540,mp-1101725,0.022010334237861,1
BAT_02164,Na2Fe(Si2O5)3,Na2Fe(Si2O5)3,Na2LiFe(Si2O5)3,mp-780575,mp-6838,0.00040125464656,1
BAT_02167,Nb2Fe3O10,Li2Nb2Fe3O10,Li5Nb2Fe3O10,mp-753897,mp-754582,0.040113539185216,2
BAT_02168,NbFe3O8,Li3NbFe3O8,Li4NbFe3O8,mp-763729,mp-770958,0.000825873920286,1
BAT_02169,NbFeO4,NbFeO4,LiNbFeO4,mp-754222,mp-756415,0.013395259562806,1
BAT_02170,NbFe5O12,Li4NbFe5O12,Li6NbFe5O12,mp-756145,mp-752667,0.049381361431116,1
BAT_02171,NaFe2(SiO3)4,NaFe2(SiO3)4,NaLiFe2(SiO3)4,mp-755636,mp-850191,0.000562069719702,1
BAT_02172,NbFe5(PO4)6,NbFe5(PO4)6,Li4NbFe5(PO4)6,mp-771326,mp-759245,0.055001851803532,1
BAT_02173,Fe3NiO8,Li2Fe3NiO8,Li4Fe3NiO8,mp-753165,mp-769856,0.075470433647924,2
BAT_02174,NbFe7(PO4)12,NbFe7(PO4)12,Li8NbFe7(PO4)12,mp-1101729,mp-776163,0.021737776296678,1
BAT_02175,FeNi3O8,Li2FeNi3O8,Li4FeNi3O8,mp-752523,mp-765712,0.01563427767467,2
BAT_02176,Fe2Ni3O10,Li3Fe2Ni3O10,Li5Fe2Ni3O10,mp-752981,mp-755824,0.0189201891008,1
BAT_02177,Fe5NiO12,Li4Fe5NiO12,Li6Fe5NiO12,mp-1177537,mp-765833,0.046306068603873,1
BAT_02178,Fe3(NiO5)2,Li4Fe3(NiO5)2,Li5Fe3(NiO5)2,mp-752964,mp-755786,0.015806643112337,1
BAT_02179,Fe5(NiO6)2,Li3Fe5(NiO6)2,Li5Fe5(NiO6)2,mp-753185,mp-771236,0.013155630251477,1
BAT_02180,Fe2NiO6,Li2Fe2NiO6,Li3Fe2NiO6,mp-758197,mp-757135,0.04704898974727,1
BAT_02181,FeNi3O8,Li2FeNi3O8,Li5FeNi3O8,mp-772596,mp-759765,0.140849375650286,2
BAT_02182,FeNiO4,LiFeNiO4,Li3Fe2(NiO4)2,mp-755275,mp-767955,0.024996571772618,1
BAT_02184,Fe3Ni7O20,Li8Fe3Ni7O20,Li10Fe3Ni7O20,mp-759370,mp-771052,0.004188092464228,1
BAT_02185,FeNi9O20,Li6FeNi9O20,Li10FeNi9O20,mp-758623,mp-769545,0.022830039991015,2
BAT_02186,Fe3Ni(PO4)4,Fe3Ni(PO4)4,Li4Fe3Ni(PO4)4,mp-775017,mp-771063,0.043914279424599,1
BAT_02188,Fe5Ni(PO4)6,Fe5Ni(PO4)6,Li4Fe5Ni(PO4)6,mp-768933,mp-760788,0.036837605220037,1
BAT_02189,FeNi(PO4)2,FeNi(PO4)2,Li2FeNi(PO4)2,mp-754558,mp-756268,0.045831306615031,1
BAT_02190,Fe2Ni(PO4)3,Fe2Ni(PO4)3,Li2Fe2Ni(PO4)3,mp-774420,mp-776880,0.029925293070964,1
BAT_02191,FeNi3(PO4)4,FeNi3(PO4)4,Li4FeNi3(PO4)4,mp-755553,mp-766022,0.030095463978547,1
BAT_02192,TiFe2Ni3(PO4)6,TiFe2Ni3(PO4)6,Li4TiFe2Ni3(PO4)6,mp-776008,mp-1177299,0.048143092306712,1
BAT_02193,Ti2Fe3Ni3O16,Li4Ti2Fe3Ni3O16,Li10Ti2Fe3Ni3O16,mp-766008,mp-774319,0.07818922902875,1
BAT_02194,FeO2,Li2(FeO2)5,LiFeO2,mp-762529,mp-756497,0.021405413077958,2
BAT_02196,Fe5O8,Fe5O8,LiFe5O8,mp-1225001,mp-33551,0.074427472858813,1
BAT_02197,Fe3O4,Fe3O4,LiFe3O4,mp-1181340,mp-1101736,0.005659183183774,1
BAT_02198,FeO6,Li7FeO6,Li8FeO6,mp-752471,mp-756356,0.033357827352487,1
BAT_02199,FeO2,FeO2,Li5(FeO2)4,mp-25236,mp-754802,0.150733664532332,3
BAT_02200,FeO3,LiFeO3,Li2FeO3,mp-760833,mp-774155,0.02008006187993,1
BAT_02202,FeO2,FeO2,Li(FeO2)2,mp-1443203,mp-754803,0.031822459314658,1
BAT_02205,FeO3,LiFeO3,Li2FeO3,mp-756941,mp-759394,0.082214591108193,2
BAT_02206,FeO2,FeO2,LiFeO2,mp-1395285,mp-755709,0.022473206979525,2
BAT_02207,FeO4,Li15(FeO4)4,Li5FeO4,mp-766829,mp-19511,0.007486662302005,2
BAT_02208,FeO4,Li9(FeO4)2,Li6FeO4,mp-774501,mp-756155,0.060733737551059,2
BAT_02209,Fe3O8,Li3Fe3O8,Li6Fe3O8,mp-1273581,mp-1177119,0.069485130305245,2
BAT_02210,Fe5O12,Li6Fe5O12,Li7Fe5O12,mp-780188,mp-756862,0.011055036190295,1
BAT_02211,Fe5O12,Li3Fe5O12,Li5Fe5O12,mp-758559,mp-759022,0.007595909659903,1
BAT_02212,FeO3,LiFeO3,Li2FeO3,mp-752790,mp-849695,0.061864512651689,2
BAT_02214,Fe3O8,Li3Fe3O8,Li5Fe3O8,mp-1177704,mp-1177185,0.001654921224394,1
BAT_02215,Fe5O8,Fe5O8,LiFe5O8,mp-1225007,mp-757153,0.1027480906686,1
BAT_02216,FeO4,Li9(FeO4)2,Li5FeO4,mp-780203,mp-770834,0.018907646671689,1
BAT_02217,Fe7O12,Li3Fe7O12,Li5Fe7O12,mp-752897,mp-756856,0.020081952248003,2
BAT_02218,Fe5O16,Li7Fe5O16,Li12Fe5O16,mp-1176883,mp-760142,0.053647545794303,1
BAT_02219,Fe5O12,Li5Fe5O12,Li9Fe5O12,mp-771687,mp-764889,0.02701820784141,1
BAT_02221,FeO2,FeO2,LiFeO2,mp-25332,mp-18782,0.077727118065087,1
BAT_02222,FeO2,Li(FeO2)2,Li5(FeO2)4,mp-1178106,mp-780312,0.111444197575247,1
BAT_02224,FeO2,Li(FeO2)3,Li2(FeO2)3,mp-753154,mp-762575,0.001771649501683,1
BAT_02225,FeO2,Li2(FeO2)3,LiFeO2,mp-1178060,mp-754977,0.030775845469782,1
BAT_02227,FeO3,Li11(FeO3)4,Li3FeO3,mp-849463,mp-771894,0.008656131763094,1
BAT_02228,Fe5O8,Fe5O8,LiFe5O8,mp-510746,mp-21735,0.025263658332268,1
BAT_02229,FeO2,Li3(FeO2)4,LiFeO2,mp-758469,mp-756527,0.026047993552285,1
BAT_02230,Fe3(PO4)4,Fe3(PO4)4,Li3Fe3(PO4)4,mp-31896,mp-27027,0.021437356278203,1
BAT_02231,Fe3(P2O7)2,Fe3(P2O7)2,Li2Fe3(P2O7)2,mp-26986,mp-26985,0.041896890821464,1
BAT_02232,FePO4,FePO4,LiFePO4,mp-19109,mp-757754,0.174730924712203,1
BAT_02233,FePO4,FePO4,LiFePO4,mp-25303,mp-18951,0.088941432959381,1
BAT_02236,Fe4P9O32,Fe4P9O32,Li7Fe4P9O32,mp-27102,mp-27081,0.042939775642897,2
BAT_02238,Fe(PO3)4,Fe(PO3)4,LiFe(PO3)4,mp-31874,mp-540356,0.000811399822931,1
BAT_02239,FePO4,FePO4,LiFePO4,mp-504149,mp-704251,0.142112473692608,1
BAT_02240,FeP2O7,FeP2O7,LiFeP2O7,mp-540440,mp-31837,0.06849629874269,1
BAT_02241,FePO4,FePO4,LiFePO4,mp-694541,mp-504184,0.029230097350827,1
BAT_02242,Fe(PO3)3,Fe(PO3)3,LiFe(PO3)3,mp-724325,mp-26003,0.010717643810729,1
BAT_02243,FePO4,FePO4,LiFePO4,mp-540111,mp-26041,0.117748443515073,1
BAT_02244,FePO4,FePO4,LiFePO4,mp-20361,mp-19017,0.064445117027244,1
BAT_02245,Fe2(PO4)3,LiFe2(PO4)3,Li3Fe2(PO4)3,mp-1101524,mp-504385,0.007307465334124,1
BAT_02246,FeP2O7,LiFeP2O7,Li2FeP2O7,mp-694534,mp-26025,0.002867496383111,1
BAT_02248,Fe3P3O11,Fe3P3O11,LiFe3P3O11,mp-540050,mp-705089,0.012084262579274,1
BAT_02249,Fe3(PO4)4,Fe3(PO4)4,Li3Fe3(PO4)4,mp-1101556,mp-26077,0.008415714418767,1
BAT_02250,Fe(PO4)2,Li2Fe(PO4)2,Li4Fe(PO4)2,mp-759108,mp-31890,0.039853499334839,2
BAT_02251,FeP2O7,FeP2O7,Li2FeP2O7,mp-25246,mp-779056,0.072689089130525,2
BAT_02252,Fe(PO3)5,Fe(PO3)5,Li2Fe(PO3)5,mp-540145,mp-705356,0.055194215383896,1
BAT_02254,Fe(PO3)4,Fe(PO3)4,Li2Fe(PO3)4,mp-504142,mp-26125,0.006287689106541,2
BAT_02255,FePO4,FePO4,LiFePO4,mp-704220,mp-585400,0.015509598518297,1
BAT_02256,Fe2(PO4)3,Fe2(PO4)3,Li5Fe2(PO4)3,mp-26412,mp-1177302,0.046032482833325,3
BAT_02257,Fe2P3O13,Fe2P3O13,LiFe2P3O13,mp-697819,mp-697808,0.005395912171213,1
BAT_02259,FeP2O7,FeP2O7,LiFeP2O7,mp-26182,mp-26181,0.005065497415952,1
BAT_02260,Fe2P5O16,Fe2P5O16,Li3Fe2P5O16,mp-27016,mp-31885,0.03474335910063,2
BAT_02261,FeP2O7,LiFeP2O7,Li2FeP2O7,mp-705011,mp-1101596,0.020220950657472,1
BAT_02262,Fe2(PO4)3,Fe2(PO4)3,Li7Fe4(PO4)6,mp-26582,mp-1177121,0.06614854581119,4
BAT_02263,Fe3P4O15,Fe3P4O15,Li4Fe3P4O15,mp-705395,mp-705404,0.010084047472605,2
BAT_02264,Fe5(P2O7)4,Fe5(P2O7)4,Li6Fe5(P2O7)4,mp-705433,mp-705431,0.007965145683528,2
BAT_02265,FeP4O13,FeP4O13,Li2FeP4O13,mp-1101552,mp-759091,0.065199055282456,2
BAT_02266,FeP2O7,FeP2O7,LiFeP2O7,mp-26214,mp-1101516,0.048410090432895,1
BAT_02267,Fe3P8O29,Li3Fe3P8O29,Li9Fe3P8O29,mp-705437,mp-554093,0.056456915235829,2
BAT_02268,Fe3P3O13,Fe3P3O13,LiFe3P3O13,mp-1356526,mp-1013899,0.005085635827754,1
BAT_02269,Fe2P3O10,Fe2P3O10,LiFe2P3O10,mp-27008,mp-27007,0.029773622974997,1
BAT_02270,FeP2O7,FeP2O7,Li2FeP2O7,mp-26626,mp-695805,0.028261706549256,2
BAT_02272,FeP2O7,LiFeP2O7,Li2FeP2O7,mp-695816,mp-26255,0.025337950974353,1
BAT_02273,Fe2P2O9,Fe2P2O9,LiFe2P2O9,mp-1041062,mp-1013910,0.036861167955307,1
BAT_02274,Fe(PO3)3,Fe(PO3)3,LiFe(PO3)3,mp-25310,mp-504179,0.024122449456892,1
BAT_02275,FeP2O7,FeP2O7,Li2FeP2O7,mp-697733,mp-697811,0.037405513232359,2
BAT_02276,FeP2O7,FeP2O7,Li2FeP2O7,mp-26644,mp-540231,0.082201524694838,2
BAT_02277,Fe5(P3O11)2,Fe5(P3O11)2,Li4Fe5(P3O11)2,mp-31872,mp-26471,0.009794939797347,1
BAT_02278,FePO4,FePO4,LiFePO4,mp-504276,mp-756958,0.061233715544775,1
BAT_02279,FeP2O7,FeP2O7,LiFeP2O7,mp-26566,mp-1101512,0.014660789909829,1
BAT_02280,Fe(PO4)2,Li2Fe(PO4)2,Li3Fe(PO4)2,mp-26576,mp-26575,0.004601904242337,1
BAT_02281,Fe9(PO4)8,Fe9(PO4)8,Li6Fe9(PO4)8,mp-704206,mp-25809,0.014841544193299,1
BAT_02283,FePO4,FePO4,LiFePO4,mp-753636,mp-765627,0.026701392711024,2
BAT_02284,Fe2(PO4)3,LiFe2(PO4)3,Li3Fe2(PO4)3,mp-699352,mp-26677,0.005745626739632,1
BAT_02285,FePO4,FePO4,LiFePO4,mp-753756,mp-757406,0.163514441973768,1
BAT_02286,FePO4,FePO4,LiFePO4,mp-26612,mp-26611,0.022463639130684,2
BAT_02287,Fe3(PO4)4,Fe3(PO4)4,Li3Fe3(PO4)4,mp-25814,mp-25813,0.036606261852087,1
BAT_02288,FeP2O7,FeP2O7,LiFeP2O7,mp-26614,mp-26613,0.032996177726613,1
BAT_02289,FePO4,LiFe2(PO4)2,LiFePO4,mp-753789,mp-774251,0.00299486468192,1
BAT_02290,FeP2O7,LiFeP2O7,Li2FeP2O7,mp-1101522,mp-25845,0.031491469327076,1
BAT_02291,FeP2O7,FeP2O7,LiFeP2O7,mp-26750,mp-26749,0.035264312957085,1
BAT_02292,FeP2O7,FeP2O7,LiFeP2O7,mp-690058,mp-26717,0.052205318435475,1
BAT_02293,Fe4(PO4)3,Fe4(PO4)3,LiFe4(PO4)3,mp-31780,mp-25825,0.000868144114001,1
BAT_02295,FePO4,FePO4,LiFePO4,mp-26792,mp-757027,0.113781402880349,1
BAT_02296,Fe2(PO4)3,LiFe2(PO4)3,Li3Fe2(PO4)3,mp-540420,mp-26825,0.034227154066261,2
BAT_02297,Fe3(PO4)4,Fe3(PO4)4,Li3Fe3(PO4)4,mp-1101553,mp-26807,0.067699544662172,1
BAT_02298,Fe(PO4)2,Li2Fe(PO4)2,Li3Fe(PO4)2,mp-697816,mp-26805,0.022610561627826,1
BAT_02299,Fe(PO3)4,Fe(PO3)4,LiFe(PO3)4,mp-585418,mp-26811,0.012100569864138,1
BAT_02300,Fe(PO4)2,Li2Fe(PO4)2,Li3Fe(PO4)2,mp-689973,mp-26773,0.029082501301479,1
BAT_02302,Fe3(P2O7)2,Fe3(P2O7)2,Li2Fe3(P2O7)2,mp-26860,mp-540433,0.016209433441884,1
BAT_02303,Fe5(PO4)4,Fe5(PO4)4,Li2Fe5(PO4)4,mp-26858,mp-540431,0.033175345147056,1
BAT_02304,Fe3(PO4)4,Fe3(PO4)4,Li3Fe3(PO4)4,mp-31818,mp-26307,0.05930782921633,1
BAT_02305,FeP2O9,Li3FeP2O9,Li4FeP2O9,mp-26902,mp-26901,0.012176103118689,1
BAT_02306,Fe(PO4)2,Li2Fe(PO4)2,Li3Fe(PO4)2,mp-762856,mp-772427,0.036212042896267,1
BAT_02308,FePO4,FePO4,LiFePO4,mp-766442,mp-757097,0.097290927749932,1
BAT_02309,FeP2O7,FeP2O7,LiFeP2O7,mp-1048396,mp-757908,0.099325903956339,1
BAT_02310,FeP2O7,FeP2O7,Li2FeP2O7,mp-766012,mp-757481,0.045074100929097,2
BAT_02311,FeP2O7,Li3Fe4(P2O7)4,Li2FeP2O7,mp-849425,mp-849623,0.033374470746635,4
BAT_02313,FePO4,FePO4,LiFePO4,mp-776288,mp-831160,0.069763680911937,1
BAT_02314,FePO5,Li2FePO5,Li3FePO5,mp-766462,mp-765579,0.006739265591828,1
BAT_02315,FePO4,FePO4,LiFePO4,mp-760343,mp-761486,0.175766799508324,1
BAT_02316,FePO4,FePO4,Li2Fe3(PO4)3,mp-772512,mp-771770,0.057213168345342,1
BAT_02317,Fe(PO4)2,Li2Fe(PO4)2,Li3Fe(PO4)2,mp-758232,mp-773399,0.013561213646674,1
BAT_02318,FePO4,FePO4,LiFePO4,mp-766460,mp-765594,0.093300465600534,1
BAT_02319,Fe(PO3)3,Fe(PO3)3,LiFe(PO3)3,mp-763780,mp-762657,0.025989487357177,1
BAT_02320,Fe7(PO4)8,Fe7(PO4)8,Li8Fe7(PO4)8,mp-1178257,mp-774835,0.008453804533686,1
BAT_02321,Fe5Sb(PO4)6,Fe5Sb(PO4)6,Li4Fe5Sb(PO4)6,mp-771885,mp-776398,0.049316877760294,1
BAT_02322,Fe3Sb(PO4)4,Fe3Sb(PO4)4,Li4Fe3Sb(PO4)4,mp-1178297,mp-1177409,0.055870134932014,1
BAT_02324,Fe7Te(PO4)12,Fe7Te(PO4)12,Li8Fe7Te(PO4)12,mp-777003,mp-1176834,0.01218131085953,1
BAT_02325,FeSn(PO4)2,FeSn(PO4)2,Li2FeSn(PO4)2,mp-1178211,mp-772178,0.119366757939736,1
BAT_02326,Fe3Sb(PO4)6,Fe3Sb(PO4)6,Li6Fe3Sb(PO4)6,mp-775128,mp-757289,0.001921936363528,1
BAT_02327,TiFe3(PO4)6,TiFe3(PO4)6,Li7TiFe3(PO4)6,mp-775272,mp-760106,0.043553175022297,2
BAT_02328,VFe3(PO4)6,VFe3(PO4)6,Li6VFe3(PO4)6,mp-774165,mp-757753,0.01367067541944,1
BAT_02329,Ti3Fe(PO4)6,Ti3Fe(PO4)6,Li6Ti3Fe(PO4)6,mp-775436,mp-1176962,0.021552192613268,2
